Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
SOLESMES;72336;101;25;;17;18;
SOUGE-LE-GANELON;72337;133;26;;;16;
SOUILLE;72338;113;53;;27;41;11
SOULIGNE-FLACE;72339;107;30;;17;;
SOULIGNE-SOUS-BALLON;72340;151;56;;39;43;16
SOULITRE;72341;90;31;;22;25;6
SOUVIGNE-SUR-MEME;72342;16;5;;;;
SOUVIGNE-SUR-SARTHE;72343;70;28;;18;19;9
SPAY;72344;361;134;;84;100;41
SURFONDS;72345;50;23;;18;12;8
LA SUZE-SUR-SARTHE;72346;756;207;;138;138;42
TASSE;72347;48;19;;14;;
TASSILLE;72348;22;8;;;;
TEILLE;72349;61;19;;12;14;5
TELOCHE;72350;431;117;;88;71;32
TENNIE;72351;162;42;;30;26;15
TERREHAULT;72352;19;8;;;;
THELIGNY;72353;24;5;;;;
THOIGNE;72354;25;7;;;;
THOIRE-SOUS-CONTENSOR;72355;9;;;;;
THOIRE-SUR-DINAN;72356;69;20;;15;14;5
THOREE-LES-PINS;72357;89;35;;26;25;10
THORIGNE-SUR-DUE;72358;270;69;;50;48;21
TORCE-EN-VALLEE;72359;197;70;;52;49;15
TRANGE;72360;192;41;;31;20;17
TRESSON;72361;50;13;;;6;
LE TRONCHET;72362;24;7;;;;
TUFFE;72363;228;52;;43;28;13
VAAS;72364;206;46;;32;30;10
VALENNES;72366;23;8;;;;
VALLON-SUR-GEE;72367;136;44;;29;31;10
VANCE;72368;33;8;;;;
VERNEIL-LE-CHETIF;72369;72;26;;17;18;5
VERNIE;72370;52;21;;15;16;7
VEZOT;72372;5;;;;;
VIBRAYE;72373;338;73;5;46;41;12
VILLAINES-LA-CARELLE;72374;19;6;;;;
VILLAINES-LA-GONAIS;72375;57;21;;14;13;5
VILLAINES-SOUS-LUCE;72376;94;33;;28;16;9
VILLAINES-SOUS-MALICORNE;72377;139;47;;35;36;17
VION;72378;196;71;;39;57;11
VIRE-EN-CHAMPAGNE;72379;27;13;;;;
VIVOIN;72380;140;42;;35;28;12
VOIVRES-LES-LE-MANS;72381;207;84;;54;68;20
VOLNAY;72382;116;41;;32;33;12
VOUVRAY-SUR-HUISNE;72383;20;6;;;;
VOUVRAY-SUR-LOIR;72384;94;22;;13;15;
YVRE-LE-POLIN;72385;236;72;;38;55;16
YVRE-L'EVEQUE;72386;533;116;;83;58;38
AIGUEBELETTE-LE-LAC;73001;26;7;;;;
AIGUEBELLE;73002;223;42;;34;17;6
AIGUEBLANCHE;73003;424;79;;57;41;13
AILLON-LE-JEUNE;73004;62;13;;;8;
AILLON-LE-VIEUX;73005;21;;;;;
AIME;73006;533;140;;114;57;36
AITON;73007;204;64;;44;31;17
AIX-LES-BAINS;73008;5324;816;21;678;224;189
ALBENS;73010;523;152;;114;81;50
ALBERTVILLE;73011;3922;768;20;652;235;157
ALBIEZ-LE-JEUNE;73012;18;6;;;;
ALBIEZ-MONTROND;73013;31;;;;;
ALLONDAZ;73014;39;16;;10;11;5
LES ALLUES;73015;226;51;;;17;
APREMONT;73017;95;25;;16;14;7
ARBIN;73018;81;36;;28;21;8
ARGENTINE;73019;114;37;;26;18;9
ARITH;73020;49;12;;;;
ARVILLARD;73021;108;25;;20;16;6
ATTIGNAT-ONCIN;73022;53;16;;9;;6
AUSSOIS;73023;89;25;;;5;8
LES AVANCHERS-VALMOREL;73024;81;24;;;12;7
AVRESSIEUX;73025;63;17;;;12;
AVRIEUX;73026;35;6;;;;
AYN;73027;41;9;;;;
LA BALME;73028;35;8;;;;
BARBERAZ;73029;646;158;;120;76;45
BARBY;73030;559;84;;75;17;14
BASSENS;73031;493;95;;66;47;33
LA BATHIE;73032;293;77;;54;44;17
LA BAUCHE;73033;77;22;;;10;7
BEAUFORT;73034;248;46;;35;20;17
BELLECOMBE-EN-BAUGES;73036;83;20;;;13;6
BELLENTRE;73038;110;32;;22;21;5
BELMONT-TRAMONET;73039;64;18;;;8;
BESSANS;73040;32;6;;;;
BETTON-BETTONET;73041;42;9;;;;
BILLIEME;73042;21;11;;;;
LA BIOLLE;73043;280;60;;47;34;19
LE BOIS;73045;54;13;;;8;
BONNEVAL;73046;7;;;;;
BONNEVAL-SUR-ARC;73047;33;14;;;;
BONVILLARD;73048;44;15;;10;9;6
BONVILLARET;73049;19;8;;;;
BOURDEAU;73050;66;18;;;10;6
LE BOURGET-DU-LAC;73051;1216;124;;87;54;38
BOURGET-EN-HUILE;73052;18;5;;;;
BOURGNEUF;73053;114;34;;27;19;13
BOURG-SAINT-MAURICE;73054;1138;261;;209;108;53
BOZEL;73055;267;51;;39;19;13
BRAMANS;73056;46;15;;;9;5
BRIDES-LES-BAINS;73057;72;12;;;7;
LA BRIDOIRE;73058;201;49;;38;26;12
BRISON-SAINT-INNOCENT;73059;205;45;;25;27;11
CESARCHES;73061;53;17;;;11;6
CESSENS;73062;40;11;;;;
CEVINS;73063;83;26;;20;12;10
CHALLES-LES-EAUX;73064;750;147;;117;54;45
CHAMBERY;73065;14128;2198;48;1885;485;544
LA CHAMBRE;73067;180;20;;;5;7
CHAMOUSSET;73068;85;23;;16;12;8
CHAMOUX-SUR-GELON;73069;140;43;;29;22;9
CHAMPAGNEUX;73070;98;25;;;10;10
CHAMPAGNY-EN-VANOISE;73071;74;8;;;;
CHAMP-LAURENT;73072;;;;;;
CHANAZ;73073;70;16;;;6;7
LA CHAPELLE;73074;36;7;;;;
LA CHAPELLE-BLANCHE;73075;49;14;;;8;8
LA CHAPELLE-DU-MONT-DU-CHAT;73076;41;17;;;11;
LES CHAPELLES;73077;65;22;;14;13;
LA CHAPELLE-SAINT-MARTIN;73078;19;6;;;;
CHATEAUNEUF;73079;104;32;;23;20;8
LE CHATEL;73080;27;7;;;;
LE CHATELARD;73081;120;27;;;13;5
LA CHAVANNE;73082;96;25;;17;16;5
LES CHAVANNES-EN-MAURIENNE;73083;25;8;;;;
CHIGNIN;73084;88;31;;19;21;8
CHINDRIEUX;73085;163;43;;28;24;13
CLERY;73086;64;22;;;14;7
COGNIN;73087;1063;212;;179;84;54
COHENNOZ;73088;11;;;;;
COISE-SAINT-JEAN-PIED-GAUTHIER;73089;152;53;;40;30;15
LA COMPOTE;73090;33;9;;;;
CONJUX;73091;19;6;;;;
CORBEL;73092;17;;;;;
LA COTE-D'AIME;73093;93;22;;16;10;5
CREST-VOLAND;73094;40;8;;;;
LA CROIX-DE-LA-ROCHETTE;73095;34;10;;;;5
CRUET;73096;110;30;;;9;14
CURIENNE;73097;82;16;;11;7;5
LES DESERTS;73098;110;22;;;8;8
DETRIER;73099;50;21;;11;;
DOMESSIN;73100;215;68;;41;38;20
DOUCY-EN-BAUGES;73101;7;;;;;
DRUMETTAZ-CLARAFOND;73103;325;96;;68;45;27
DULLIN;73104;53;17;;;;
LES ECHELLES;73105;241;54;;;27;19
ECOLE;73106;34;8;;;;
ENTREMONT-LE-VIEUX;73107;75;27;;18;17;6
EPERSY;73108;36;12;;5;7;
EPIERRE;73109;104;39;;26;22;8
ESSERTS-BLAY;73110;81;27;;;9;9
ETABLE;73111;47;15;;9;5;6
FEISSONS-SUR-ISERE;73112;75;18;;;9;6
FEISSONS-SUR-SALINS;73113;19;8;;;;
FLUMET;73114;132;25;;20;14;7
FONTAINE-LE-PUITS;73115;17;;;;;
FONTCOUVERTE-LA-TOUSSUIRE;73116;48;11;;;;
FOURNEAUX;73117;77;19;;;;
FRANCIN;73118;122;31;;24;18;9
FRENEY;73119;13;;;;;
FRETERIVE;73120;61;21;;;10;7
FRONTENEX;73121;311;68;;56;40;20
GERBAIX;73122;40;10;;;;
LA GIETTAZ;73123;42;6;;;;
GILLY-SUR-ISERE;73124;312;85;;59;47;20
GRANIER;73126;38;14;;;8;
GRESIN;73127;50;15;;;7;5
GRESY-SUR-AIX;73128;594;172;;134;74;54
GRESY-SUR-ISERE;73129;185;47;;34;27;15
GRIGNON;73130;253;68;;46;35;19
HAUTECOUR;73131;28;7;;;;
HAUTELUCE;73132;79;16;;;;
HAUTEVILLE;73133;42;13;;;;
HERMILLON;73135;62;23;;17;11;7
JACOB-BELLECOMBETTE;73137;1022;88;;61;31;25
JARRIER;73138;49;16;;;11;5
JARSY;73139;24;;;;;
JONGIEUX;73140;34;9;;;;
LAISSAUD;73141;79;26;;20;14;7
LANDRY;73142;106;36;;30;19;7
LANSLEBOURG-MONT-CENIS;73143;60;19;;;;7
LANSLEVILLARD;73144;59;16;;;5;
LEPIN-LE-LAC;73145;67;15;;9;9;
LESCHERAINES;73146;107;23;;16;14;9
LOISIEUX;73147;22;9;;;;
LUCEY;73149;31;9;;;;
MACOT-LA-PLAGNE;73150;255;71;;52;25;14
LES MARCHES;73151;347;77;;51;47;23
MARCIEUX;73152;18;;;;;
MARTHOD;73153;154;50;;36;27;19
MERCURY;73154;374;108;;76;55;33
MERY;73155;201;56;;44;32;18
MEYRIEUX-TROUET;73156;35;9;;;;
MODANE;73157;518;120;;95;34;23
MOGNARD;73158;45;7;;;;
LES MOLLETTES;73159;115;45;;32;26;13
MONTAGNOLE;73160;95;19;;11;11;
MONTAGNY;73161;70;25;;;12;11
MONTAILLEUR;73162;105;27;;20;16;8
MONTAIMONT;73163;6;;;;;
MONTCEL;73164;122;42;;29;25;11
MONTENDRY;73166;5;;;;;
MONTGELLAFREY;73167;5;;;;;
MONTGILBERT;73168;13;6;;;;
MONTGIROD;73169;52;14;;;;5
MONTHION;73170;68;18;;10;12;7
MONTMELIAN;73171;778;179;;159;54;48
MONTRICHER-ALBANNE;73173;49;13;;;5;
MONTSAPEY;73175;7;;;;;
MONTVALEZAN;73176;78;19;;;;5
MONTVERNIER;73177;20;5;;;;
LA MOTTE-EN-BAUGES;73178;54;16;;;8;
LA MOTTE-SERVOLEX;73179;1714;384;10;304;173;100
MOTZ;73180;37;15;;;10;
MOUTIERS;73181;764;94;;83;16;18
MOUXY;73182;243;76;;51;39;28
MYANS;73183;140;32;;21;16;6
NANCES;73184;53;20;;12;11;7
NOTRE-DAME-DE-BELLECOMBE;73186;45;10;;;;
LA LECHERE;73187;252;66;;55;28;16
NOTRE-DAME-DES-MILLIERES;73188;127;41;;27;24;16
NOTRE-DAME-DU-CRUET;73189;25;6;;;;
NOTRE-DAME-DU-PRE;73190;20;5;;;;
NOVALAISE;73191;273;75;;52;38;30
LE NOYER;73192;17;6;;;;
ONTEX;73193;9;;;;;
ORELLE;73194;33;10;;;;
PALLUD;73196;82;22;;16;12;5
PEISEY-NANCROIX;73197;71;11;;;;
LA PERRIERE;73198;65;21;;;5;
PLANAISE;73200;67;24;;17;12;6
PLANAY;73201;54;22;;;10;
PLANCHERINE;73202;51;15;;;6;6
PONTAMAFREY-MONTPASCAL;73203;26;9;;;;
LE PONT-DE-BEAUVOISIN;73204;447;78;;71;22;24
LE PONTET;73205;10;5;;;;
PRALOGNAN-LA-VANOISE;73206;96;20;;;;
PRESLE;73207;53;14;;;5;
PUGNY-CHATENOD;73208;118;26;;14;14;8
PUYGROS;73210;46;9;;;;
QUEIGE;73211;94;25;;20;13;7
RANDENS;73212;106;26;;17;13;7
LA RAVOIRE;73213;1221;277;7;215;109;74
ROCHEFORT;73214;23;5;;;;
LA ROCHETTE;73215;607;149;;102;67;40
ROGNAIX;73216;63;16;;11;9;
ROTHERENS;73217;47;18;;11;10;6
RUFFIEUX;73218;112;39;;29;19;14
SAINT-ALBAN-DE-MONTBEL;73219;88;33;;25;19;12
SAINT-ALBAN-D'HURTIERES;73220;32;15;;;9;5
SAINT-ALBAN-DES-VILLARDS;73221;6;;;;;
SAINT-ALBAN-LEYSSE;73222;749;150;;114;68;35
SAINT-ANDRE;73223;46;16;;;;7
SAINT-AVRE;73224;116;31;;22;16;9
SAINT-BALDOPH;73225;465;80;;59;35;21
SAINT-BERON;73226;232;58;;36;35;15
SAINT-BON-TARENTAISE;73227;221;44;;;;8
SAINT-CASSIN;73228;87;23;;18;13;10
SAINT-CHRISTOPHE;73229;81;20;;14;13;7
SAINT-COLOMBAN-DES-VILLARDS;73230;19;6;;;;
SAINT-ETIENNE-DE-CUINES;73231;136;37;;;11;10
SAINTE-FOY-TARENTAISE;73232;80;23;;16;11;5
SAINT-FRANC;73233;17;;;;;
SAINT-FRANCOIS-DE-SALES;73234;18;7;;;;
SAINT-FRANCOIS-LONGCHAMP;73235;24;;;;;
SAINT-GENIX-SUR-GUIERS;73236;389;77;;55;40;16
SAINT-GEORGES-D'HURTIERES;73237;35;20;;13;9;
SAINT-GERMAIN-LA-CHAMBOTTE;73238;70;20;;;7;8
SAINT-GIROD;73239;76;18;;11;9;
SAINTE-HELENE-DU-LAC;73240;82;28;;18;13;8
SAINTE-HELENE-SUR-ISERE;73241;166;46;;35;26;14
SAINT-JEAN-D'ARVES;73242;29;11;;;5;
SAINT-JEAN-D'ARVEY;73243;211;54;;44;20;16
SAINT-JEAN-DE-BELLEVILLE;73244;54;;;;;
SAINT-JEAN-DE-CHEVELU;73245;112;38;;33;20;11
SAINT-JEAN-DE-COUZ;73246;33;11;;;;5
SAINT-JEAN-DE-LA-PORTE;73247;94;25;;19;13;5
SAINT-JEAN-DE-MAURIENNE;73248;1359;232;;204;63;56
SAINT-JEOIRE-PRIEURE;73249;185;58;;45;26;20
SAINT-JULIEN-MONT-DENIS;73250;179;40;;29;19;11
SAINT-LEGER;73252;22;5;;;;
SAINT-MARCEL;73253;64;20;;;6;
SAINTE-MARIE-D'ALVEY;73254;10;;;;;
SAINTE-MARIE-DE-CUINES;73255;101;36;;26;22;9
SAINT-MARTIN-D'ARC;73256;41;10;;;;
SAINT-MARTIN-DE-BELLEVILLE;73257;349;85;;74;16;14
SAINT-MARTIN-DE-LA-PORTE;73258;65;22;;;14;5
SAINT-MARTIN-SUR-LA-CHAMBRE;73259;81;13;;7;8;6
SAINT-MAURICE-DE-ROTHERENS;73260;18;;;;;
SAINT-MICHEL-DE-MAURIENNE;73261;348;89;;68;44;25
SAINT-NICOLAS-LA-CHAPELLE;73262;37;15;;;6;
SAINT-OFFENGE-DESSOUS;73263;88;19;;;10;6
SAINT-OFFENGE-DESSUS;73264;35;12;;;6;
SAINT-OURS;73265;70;20;;10;;
SAINT-OYEN;73266;25;9;;;;
SAINT-PANCRACE;73267;30;9;;;;
SAINT-PAUL-SUR-ISERE;73268;61;18;;13;13;6
SAINT-PAUL;73269;73;27;;20;16;9
SAINT-PIERRE-D'ALBIGNY;73270;571;145;;109;72;47
SAINT-PIERRE-D'ALVEY;73271;29;5;;;;
SAINT-PIERRE-DE-BELLEVILLE;73272;20;5;;;;
SAINT-PIERRE-DE-CURTILLE;73273;45;10;;;5;
SAINT-PIERRE-D'ENTREMONT;73274;62;17;;12;9;
SAINT-PIERRE-DE-GENEBROZ;73275;43;14;;8;9;5
SAINT-PIERRE-DE-SOUCY;73276;37;14;;8;9;
SAINTE-REINE;73277;19;9;;;;
SAINT-REMY-DE-MAURIENNE;73278;168;53;;40;20;13
SAINT-SORLIN-D'ARVES;73280;40;11;;;;
SAINT-SULPICE;73281;86;21;;16;8;6
SAINT-THIBAUD-DE-COUZ;73282;151;41;;31;23;17
SAINT-VITAL;73283;89;19;;14;11;7
SALINS-LES-THERMES;73284;110;29;;;10;8
SEEZ;73285;293;74;;59;35;21
SERRIERES-EN-CHAUTAGNE;73286;166;39;;28;18;14
SOLLIERES-SARDIERES;73287;12;;;;;
SONNAZ;73288;220;82;;56;44;24
LA TABLE;73289;66;19;;11;12;
TERMIGNON;73290;40;5;;;;
THENESOL;73292;37;16;;9;10;6
THOIRY;73293;58;19;;;7;7
LA THUILE;73294;36;13;;;;
TIGNES;73296;269;72;;60;20;8
TOURNON;73297;79;27;;17;15;8
TOURS-EN-SAVOIE;73298;120;30;;;20;7
TRAIZE;73299;33;7;;;;
TRESSERVE;73300;363;81;;60;32;19
TREVIGNIN;73301;82;16;;;;5
LA TRINITE;73302;36;14;;;8;
UGINE;73303;1153;226;;190;78;66
VAL-D'ISERE;73304;171;46;;;;7
VALEZAN;73305;18;6;;;;
VALLOIRE;73306;142;43;;36;13;15
VALMEINIER;73307;57;16;;;7;
VENTHON;73308;76;14;;;7;
VEREL-DE-MONTBEL;73309;36;12;;7;;
VEREL-PRAGONDRAN;73310;52;12;;;7;
LE VERNEIL;73311;10;;;;;
VERRENS-ARVEY;73312;101;31;;;18;12
VERTHEMEX;73313;20;6;;;;
VILLARD-D'HERY;73314;32;12;;5;;
VILLARD-LEGER;73315;62;9;;;;
VILLARD-SALLET;73316;29;10;;;;
VILLARD-SUR-DORON;73317;67;22;;;11;6
VILLAREMBERT;73318;28;5;;;;
VILLARGONDRAN;73320;96;28;;20;13;10
VILLARLURIN;73321;22;;;;;
VILLARODIN-BOURGET;73322;40;15;;;7;5
VILLAROGER;73323;34;6;;;;
VILLAROUX;73324;25;;;;;
VIMINES;73326;224;68;;53;37;16
VIONS;73327;53;14;;;5;8
VIVIERS-DU-LAC;73328;311;64;;47;31;18
VOGLANS;73329;278;71;;51;30;18
YENNE;73330;529;111;;76;68;28
ABONDANCE;74001;170;41;;36;10;9
ALBY-SUR-CHERAN;74002;399;100;;81;39;25
ALEX;74003;126;33;;20;14;11
ALLEVES;74004;52;12;;;5;
ALLINGES;74005;465;110;;67;54;31
ALLONZIER-LA-CAILLE;74006;232;88;;51;47;23
AMANCY;74007;256;74;;41;40;14
AMBILLY;74008;817;140;7;109;38;29
ANDILLY;74009;60;17;;8;11;8
ANNECY;74010;10057;1505;39;1253;318;384
ANNECY-LE-VIEUX;74011;3135;413;10;296;85;106
ANNEMASSE;74012;5637;1028;28;886;165;227
ANTHY-SUR-LEMAN;74013;215;44;;29;22;9
ARACHES-LA-FRASSE;74014;244;46;;40;;9
ARBUSIGNY;74015;86;26;;15;18;8
ARCHAMPS;74016;142;27;;11;11;6
ARENTHON;74018;146;35;;21;17;16
ARGONAY;74019;374;87;;61;24;22
ARMOY;74020;135;30;;12;17;13
ARTHAZ-PONT-NOTRE-DAME;74021;96;26;;14;11;9
AVIERNOZ;74022;111;31;;22;12;10
AYSE;74024;222;63;;47;23;23
BALLAISON;74025;108;21;;6;16;7
LA BALME-DE-SILLINGY;74026;780;174;;125;68;59
LA BALME-DE-THUY;74027;64;22;;;6;12
BASSY;74029;34;6;;;;
LA BAUME;74030;36;17;;;;
BEAUMONT;74031;178;39;;28;11;11
BELLEVAUX;74032;143;38;;32;18;12
BERNEX;74033;148;40;;25;25;12
LE BIOT;74034;76;23;;18;13;6
BLOYE;74035;76;19;;;10;
BLUFFY;74036;34;7;;;;
BOEGE;74037;179;48;;30;25;18
BOGEVE;74038;118;30;;18;19;11
BONNE;74040;315;75;;57;21;18
BONNEVAUX;74041;27;10;;;;5
BONNEVILLE;74042;1942;471;11;374;147;124
BONS-EN-CHABLAIS;74043;565;148;;85;86;41
BOSSEY;74044;35;8;;;;
LE BOUCHET-MONT-CHARVIN;74045;27;7;;;;
BOUSSY;74046;64;14;;7;;
BRENTHONNE;74048;87;24;;16;11;6
BRIZON;74049;47;13;;;7;
BURDIGNIN;74050;38;11;;6;5;5
CERCIER;74051;59;22;;17;10;8
CERNEX;74052;62;6;;;;
CERVENS;74053;153;37;;18;25;10
CHAINAZ-LES-FRASSES;74054;77;18;;11;5;6
CHALLONGES;74055;53;13;;7;;
CHAMONIX-MONT-BLANC;74056;1235;241;5;219;43;62
CHAMPANGES;74057;90;27;;22;14;7
LA CHAPELLE-D'ABONDANCE;74058;78;24;;;;7
LA CHAPELLE-RAMBAUD;74059;24;8;;;;
LA CHAPELLE-SAINT-MAURICE;74060;16;7;;;;
CHAPEIRY;74061;78;18;;;6;9
CHARVONNEX;74062;151;55;;38;23;19
CHATEL;74063;123;20;;;;
CHATILLON-SUR-CLUSES;74064;140;37;;30;17;8
CHAUMONT;74065;57;7;;;;
CHAVANNAZ;74066;12;;;;;
CHAVANOD;74067;332;74;;51;37;25
CHENE-EN-SEMINE;74068;41;16;;11;8;
CHENEX;74069;59;17;;9;7;6
CHENS-SUR-LEMAN;74070;163;44;;30;21;9
CHESSENAZ;74071;20;6;;;;
CHEVALINE;74072;31;;;;;
CHEVENOZ;74073;65;17;;;5;6
CHEVRIER;74074;35;9;;;;
CHILLY;74075;120;36;;22;19;10
CHOISY;74076;138;35;;22;19;10
CLARAFOND-ARCINE;74077;82;26;;21;14;8
CLERMONT;74078;50;13;;8;6;7
LES CLEFS;74079;69;15;;;;6
LA CLUSAZ;74080;176;39;;;7;10
CLUSES;74081;3230;732;23;668;124;196
COLLONGES-SOUS-SALEVE;74082;239;42;;21;14;6
COMBLOUX;74083;243;50;;43;11;9
CONS-SAINTE-COLOMBE;74084;37;7;;;;
LES CONTAMINES-MONTJOIE;74085;148;34;;25;17;10
CONTAMINE-SARZIN;74086;51;14;;;;
CONTAMINE-SUR-ARVE;74087;177;51;;27;30;15
COPPONEX;74088;93;26;;7;18;
CORDON;74089;102;20;;14;11;5
CORNIER;74090;143;42;;24;25;9
LA COTE-D'ARBROZ;74091;34;14;;;;
CRAN-GEVRIER;74093;2790;650;12;551;173;170
CRANVES-SALES;74094;565;106;;58;51;32
CREMPIGNY-BONNEGUETE;74095;41;13;;;;5
CRUSEILLES;74096;441;113;;70;65;28
CUSY;74097;229;52;;34;34;19
CUVAT;74098;111;30;;16;17;8
DEMI-QUARTIER;74099;89;15;;;;
DESINGY;74100;74;18;;13;11;5
DINGY-EN-VUACHE;74101;69;17;;9;9;
DINGY-SAINT-CLAIR;74102;165;40;;27;19;18
DOMANCY;74103;231;61;;47;35;19
DOUSSARD;74104;470;122;;80;58;34
DOUVAINE;74105;558;111;;71;34;39
DRAILLANT;74106;94;26;;18;18;8
DROISY;74107;21;8;;;;
DUINGT;74108;112;20;;14;6;6
ELOISE;74109;67;10;;;5;
ENTREMONT;74110;80;17;;;8;5
ENTREVERNES;74111;26;8;;;;
EPAGNY;74112;571;160;;105;61;44
ESSERT-ROMAND;74114;41;8;;;;
ETAUX;74116;180;40;;18;22;18
ETERCY;74117;96;25;;19;18;5
ETREMBIERES;74118;235;41;;36;8;5
EVIAN-LES-BAINS;74119;1265;204;5;158;62;49
EVIRES;74120;144;38;;24;24;7
EXCENEVEX;74121;90;27;;16;14;7
FAUCIGNY;74122;51;9;;;;
FAVERGES;74123;1099;234;;203;87;61
FEIGERES;74124;98;21;;;11;11
FESSY;74126;93;20;;12;12;10
FETERNES;74127;163;48;;30;30;10
FILLINGES;74128;275;53;;33;24;18
LA FORCLAZ;74129;23;10;;;5;
FRANCLENS;74130;59;14;;6;7;7
FRANGY;74131;288;63;;36;27;16
GAILLARD;74133;1652;218;9;188;25;41
LES GETS;74134;110;26;;;6;
GIEZ;74135;68;20;;14;9;6
LE GRAND-BORNAND;74136;206;46;;41;6;12
GROISY;74137;384;91;;66;40;33
GRUFFY;74138;226;61;;44;37;22
HABERE-LULLIN;74139;134;32;;17;18;16
HABERE-POCHE;74140;177;51;;28;26;18
HAUTEVILLE-SUR-FIER;74141;108;25;;16;13;9
HERY-SUR-ALBY;74142;128;17;;11;7;6
LES HOUCHES;74143;425;90;;81;16;15
JONZIER-EPAGNY;74144;63;18;;;11;5
JUVIGNY;74145;35;;;;;
LARRINGES;74146;175;47;;29;29;17
LATHUILE;74147;100;23;;17;14;6
LESCHAUX;74148;26;7;;;;
LOISIN;74150;103;18;;9;6;7
LORNAY;74151;73;19;;;8;6
LOVAGNY;74152;161;30;;19;18;10
LUCINGES;74153;134;23;;12;12;7
LUGRIN;74154;238;67;;43;29;17
LULLIN;74155;100;27;;18;18;7
LULLY;74156;59;23;;10;14;
LYAUD;74157;203;59;;41;28;24
MACHILLY;74158;113;19;;13;;8
MAGLAND;74159;493;130;5;113;46;42
MANIGOD;74160;117;24;;;;8
MARCELLAZ-ALBANAIS;74161;207;53;;32;31;20
MARCELLAZ;74162;83;20;;8;11;6
MARGENCEL;74163;223;60;;36;29;16
MARIGNIER;74164;845;190;5;151;82;61
MARIGNY-SAINT-MARCEL;74165;67;20;;;12;8
MARIN;74166;167;43;;32;22;14
MARLENS;74167;99;27;;20;16;7
MARLIOZ;74168;75;20;;11;9;
MARNAZ;74169;750;158;;133;50;45
MASSINGY;74170;101;27;;20;11;13
MASSONGY;74171;117;30;;15;17;8
MAXILLY-SUR-LEMAN;74172;142;32;;20;14;9
MEGEVE;74173;347;53;;;5;17
MEGEVETTE;74174;64;14;;8;7;5
MEILLERIE;74175;34;12;;;;
MENTHON-SAINT-BERNARD;74176;190;40;;21;15;9
MENTHONNEX-EN-BORNES;74177;103;24;;17;15;7
MENTHONNEX-SOUS-CLERMONT;74178;71;24;;19;10;12
MESIGNY;74179;66;17;;10;9;
MESSERY;74180;159;33;;18;16;9
METZ-TESSY;74181;402;97;;69;32;30
MEYTHET;74182;1256;285;7;231;86;80
MIEUSSY;74183;252;71;;49;37;20
MINZIER;74184;86;27;;12;18;7
MONNETIER-MORNEX;74185;255;29;;18;9;8
MONTAGNY-LES-LANCHES;74186;80;15;;10;6;6
MONTMIN;74187;33;11;;;;
MONTRIOND;74188;94;28;;;5;9
MONT-SAXONNEX;74189;197;51;;38;34;14
MORILLON;74190;79;11;;;5;
MORZINE;74191;313;81;;70;14;23
MOYE;74192;128;35;;26;20;11
LA MURAZ;74193;74;20;;15;12;7
MURES;74194;73;27;;21;14;10
MUSIEGES;74195;34;7;;;;
NANCY-SUR-CLUSES;74196;51;7;;;;
NANGY;74197;133;34;;23;20;5
NAVES-PARMELAN;74198;106;32;;16;20;11
NERNIER;74199;18;;;;;
NEUVECELLE;74200;286;56;;34;28;17
NEYDENS;74201;101;19;;;;7
NONGLARD;74202;84;30;;20;15;9
NOVEL;74203;;;;;;
LES OLLIERES;74204;80;20;;;7;5
ONNION;74205;161;37;;25;14;10
ORCIER;74206;93;35;;17;28;6
PASSY;74208;1495;333;8;277;101;115
PEILLONNEX;74209;136;25;;14;9;14
PERRIGNIER;74210;191;55;;40;25;18
PERS-JUSSY;74211;256;62;;35;36;19
LE PETIT-BORNAND-LES-GLIERES;74212;136;45;;31;25;14
POISY;74213;1026;252;6;184;80;85
PRAZ-SUR-ARLY;74215;146;35;;;;11
PRESILLY;74216;46;14;;6;6;
PRINGY;74217;525;133;;83;56;40
PUBLIER;74218;828;170;;116;80;52
QUINTAL;74219;139;36;;17;23;10
REIGNIER-ESERY;74220;758;152;;98;63;46
LE REPOSOIR;74221;72;24;;19;13;11
REYVROZ;74222;50;12;;;5;
LA RIVIERE-ENVERSE;74223;43;15;;;8;
LA ROCHE-SUR-FORON;74224;1742;351;;245;139;118
RUMILLY;74225;2589;669;29;582;173;180
SAINT-ANDRE-DE-BOEGE;74226;51;20;;;10;7
SAINT-BLAISE;74228;28;5;;;;
SAINT-CERGUES;74229;363;69;;40;33;21
SAINT-EUSEBE;74231;53;15;;10;8;5
SAINT-EUSTACHE;74232;51;12;;;5;5
SAINT-FELIX;74233;367;97;;75;45;25
SAINT-FERREOL;74234;82;20;;15;7;8
SAINT-GERMAIN-SUR-RHONE;74235;45;12;;;7;
SAINT-GERVAIS-LES-BAINS;74236;783;160;5;144;46;39
SAINT-GINGOLPH;74237;72;15;;;;
SAINT-JEAN-D'AULPS;74238;155;35;;29;17;7
SAINT-JEAN-DE-SIXT;74239;167;42;;;13;15
SAINT-JEAN-DE-THOLOME;74240;86;22;;14;6;9
SAINT-JEOIRE;74241;440;105;;90;25;26
SAINT-JORIOZ;74242;699;137;5;94;57;39
SAINT-JULIEN-EN-GENEVOIS;74243;1424;275;5;218;50;54
SAINT-LAURENT;74244;83;18;;12;7;7
SAINT-MARTIN-BELLEVUE;74245;279;59;;39;28;17
