Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
CHAVIGNY;02175;18;;;;;
CHAVONNE;02176;37;15;;10;7;
CHERET;02177;13;5;;;;
CHERMIZY-AILLES;02178;10;;;;;
CHERY-CHARTREUVE;02179;35;10;;;;
CHERY-LES-POUILLY;02180;74;25;;20;13;6
CHERY-LES-ROZOY;02181;16;;;;;
CHEVENNES;02182;23;7;;;;
CHEVREGNY;02183;13;5;;;;
CHEVRESIS-MONCEAU;02184;83;20;;;7;
CHEZY-EN-ORXOIS;02185;43;12;;;;
CHEZY-SUR-MARNE;02186;144;38;;32;21;9
CHIERRY;02187;120;37;;30;19;9
CHIGNY;02188;16;6;;;;
CHIVRES-EN-LAONNOIS;02189;58;17;;;6;
CHIVRES-VAL;02190;63;15;;;6;5
CHIVY-LES-ETOUVELLES;02191;75;10;;;;
CHOUY;02192;44;14;;9;6;5
CIERGES;02193;6;;;;;
CILLY;02194;23;;;;;
CIRY-SALSOGNE;02195;112;37;;28;18;11
CLACY-ET-THIERRET;02196;49;20;;;10;9
CLAIRFONTAINE;02197;56;13;;;7;
CLAMECY;02198;24;6;;;;
CLASTRES;02199;89;26;;21;13;
CLERMONT-LES-FERMES;02200;17;;;;;
COEUVRES-ET-VALSERY;02201;56;12;;7;;5
COINCY;02203;212;61;;51;25;16
COINGT;02204;;;;;;
COLLIGIS-CRANDELAIN;02205;21;9;;;;
COLONFAY;02206;10;;;;;
COMMENCHON;02207;27;12;;;;
CONCEVREUX;02208;28;10;;;;
CONDE-EN-BRIE;02209;97;24;;;;
CONDE-SUR-AISNE;02210;50;12;;7;7;
CONDE-SUR-SUIPPE;02211;26;9;;;;
CONDREN;02212;77;14;;;6;5
CONNIGIS;02213;37;13;;;7;
CONTESCOURT;02214;7;;;;;
CORBENY;02215;106;35;;27;18;
CORCY;02216;40;15;;;6;5
COUCY-LE-CHATEAU-AUFFRIQUE;02217;190;37;;31;15;14
COUCY-LES-EPPES;02218;77;25;;17;10;5
COUCY-LA-VILLE;02219;22;10;;;;
COULONGES-COHAN;02220;47;13;;;5;
COUPRU;02221;26;11;;5;5;
COURBES;02222;7;;;;;
COURBOIN;02223;34;10;;5;;
COURCELLES-SUR-VESLE;02224;56;17;;;8;
COURCHAMPS;02225;11;5;;;;
COURMELLES;02226;208;52;;42;22;9
COURMONT;02227;9;;;;;
COURTEMONT-VARENNES;02228;35;;;;;
COURTRIZY-ET-FUSSIGNY;02229;5;;;;;
COUVRELLES;02230;26;10;;;;
COUVRON-ET-AUMENCOURT;02231;150;55;;42;21;11
COYOLLES;02232;134;7;;;;
CRAMAILLE;02233;9;;;;;
CRAONNE;02234;6;;;;;
CRAONNELLE;02235;16;6;;;;
CRECY-AU-MONT;02236;36;13;;;7;
CRECY-SUR-SERRE;02237;253;47;;38;12;10
CREPY;02238;318;108;5;85;50;24
CREZANCY;02239;174;44;;33;22;6
CROIX-FONSOMMES;02240;30;13;;;5;5
LA CROIX-SUR-OURCQ;02241;14;7;;;;
CROUTTES-SUR-MARNE;02242;82;29;;21;16;8
CROUY;02243;432;79;;61;27;15
CRUPILLY;02244;8;;;;;
CUFFIES;02245;351;52;;41;19;15
CUGNY;02246;65;27;;19;11;5
CUIRIEUX;02248;23;;;;;
CUIRY-HOUSSE;02249;13;;;;;
CUIRY-LES-CHAUDARDES;02250;10;;;;;
CUIRY-LES-IVIERS;02251;;;;;;
CUISSY-ET-GENY;02252;7;;;;;
CUISY-EN-ALMONT;02253;42;12;;7;;
CUTRY;02254;20;8;;;;
CYS-LA-COMMUNE;02255;18;9;;;;
DAGNY-LAMBERCY;02256;13;;;;;
DALLON;02257;30;10;;;5;
DAMMARD;02258;52;11;;;;
DAMPLEUX;02259;51;7;;;;
DANIZY;02260;90;20;;;7;5
DERCY;02261;48;10;;5;;
DEUILLET;02262;22;8;;;;
DHUIZEL;02263;15;5;;;;
DIZY-LE-GROS;02264;117;25;;;9;7
DOHIS;02265;12;;;;;
DOLIGNON;02266;;;;;;
DOMMIERS;02267;40;9;;;;
DOMPTIN;02268;95;29;;;10;12
DORENGT;02269;27;9;;;;
DOUCHY;02270;21;11;;;;
DRAVEGNY;02271;12;;;;;
DROIZY;02272;8;;;;;
DURY;02273;23;9;;;;
EBOULEAU;02274;30;10;;;;
EFFRY;02275;69;17;;;;5
ENGLANCOURT;02276;13;5;;;;
EPAGNY;02277;41;14;;;6;7
EPARCY;02278;;;;;;
EPAUX-BEZU;02279;67;16;;;9;
EPIEDS;02280;38;12;;;6;
L'EPINE-AUX-BOIS;02281;31;8;;;;
EPPES;02282;58;20;;15;12;
ERLON;02283;38;11;;;;
ERLOY;02284;7;;;;;
ESQUEHERIES;02286;91;18;;;;
ESSIGNY-LE-GRAND;02287;134;33;;19;20;
ESSIGNY-LE-PETIT;02288;54;17;;;;
ESSISES;02289;46;10;;;;
ESSOMES-SUR-MARNE;02290;342;101;;76;50;19
ESTREES;02291;56;17;;;7;
ETAMPES-SUR-MARNE;02292;148;38;;29;20;
ETAVES-ET-BOCQUIAUX;02293;69;18;;;8;
ETOUVELLES;02294;32;10;;;5;
ETREAUPONT;02295;143;32;;;9;8
ETREILLERS;02296;175;47;;37;28;14
ETREPILLY;02297;7;;;;;
ETREUX;02298;267;59;;51;12;8
EVERGNICOURT;02299;64;25;;17;12;8
FAUCOUCOURT;02301;47;16;;;7;6
FAVEROLLES;02302;38;16;;;6;5
FAYET;02303;63;17;;9;10;8
LA FERE;02304;864;139;;122;27;17
FERE-EN-TARDENOIS;02305;619;116;;104;21;24
LA FERTE-CHEVRESIS;02306;83;17;;;7;
LA FERTE-MILON;02307;330;85;;65;29;19
FESMY-LE-SART;02308;70;25;;20;10;
FESTIEUX;02309;85;27;;21;16;6
FIEULAINE;02310;31;11;;;;5
FILAIN;02311;19;9;;;;
LA FLAMENGRIE;02312;165;50;;42;23;17
FLAVIGNY-LE-GRAND-ET-BEAURAIN;02313;53;20;;;;5
FLAVY-LE-MARTEL;02315;260;64;;57;23;20
FLEURY;02316;17;;;;;
FLUQUIERES;02317;34;13;;;6;
FOLEMBRAY;02318;253;63;;49;23;13
FONSOMMES;02319;73;18;;12;6;5
FONTAINE-LES-CLERCS;02320;31;10;;;;
FONTAINE-LES-VERVINS;02321;137;38;;28;19;9
FONTAINE-NOTRE-DAME;02322;51;15;;9;9;5
FONTAINE-UTERTE;02323;13;7;;;;
FONTENELLE;02324;44;11;;;;
FONTENELLE-EN-BRIE;02325;27;11;;;6;
FONTENOY;02326;51;12;;;;5
FORESTE;02327;18;7;;;;
FOSSOY;02328;69;23;;16;14;
FOURDRAIN;02329;51;17;;10;11;
FRANCILLY-SELENCY;02330;51;7;;;;
FRANQUEVILLE;02331;18;5;;;;
FRESNES-EN-TARDENOIS;02332;28;12;;;5;
FRESNES;02333;21;7;;;;
FRESNOY-LE-GRAND;02334;569;116;;102;31;21
FRESSANCOURT;02335;31;7;;;;
FRIERES-FAILLOUEL;02336;142;48;;36;28;8
FROIDESTREES;02337;25;6;;;;
FROIDMONT-COHARTILLE;02338;34;11;;;;
GANDELU;02339;98;33;;;11;10
GAUCHY;02340;927;203;;167;74;51
GERCY;02341;37;12;;;;6
GERGNY;02342;16;7;;;;
GERMAINE;02343;8;;;;;
GERNICOURT;02344;7;;;;;
GIBERCOURT;02345;;;;;;
GIZY;02346;84;22;;17;11;5
GLAND;02347;49;12;;;6;
GLENNES;02348;38;12;;;5;
GOUDELANCOURT-LES-BERRIEUX;02349;6;;;;;
GOUDELANCOURT-LES-PIERREPONT;02350;13;7;;;;
GOUSSANCOURT;02351;14;5;;;;
GOUY;02352;86;18;;;5;6
GRANDLUP-ET-FAY;02353;42;12;;;6;
GRANDRIEUX;02354;9;;;;;
GRICOURT;02355;125;39;;33;18;9
GRISOLLES;02356;27;9;;;;
GRONARD;02357;11;6;;;;
GROUGIS;02358;59;20;;;6;7
GRUGIES;02359;179;44;;39;9;13
GUIGNICOURT;02360;309;95;;68;44;21
GUISE;02361;1234;187;5;164;41;24
GUIVRY;02362;32;10;;;;
GUNY;02363;61;16;;8;7;
GUYENCOURT;02364;34;9;;;;
HANNAPES;02366;49;15;;;;5
HAPPENCOURT;02367;21;5;;;;
HARAMONT;02368;72;18;;12;8;
HARCIGNY;02369;28;7;;;;
HARGICOURT;02370;80;29;;;7;6
HARLY;02371;250;58;;48;22;12
HARTENNES-ET-TAUX;02372;47;14;;;5;5
HARY;02373;23;10;;;;
LEHAUCOURT;02374;150;43;;36;16;15
HAUTEVESNES;02375;20;6;;;;
HAUTEVILLE;02376;23;9;;;;
HAUTION;02377;13;;;;;
LA HERIE;02378;14;;;;;
LE HERIE-LA-VIEVILLE;02379;18;7;;;;
HINACOURT;02380;5;;;;;
HIRSON;02381;2342;397;6;366;74;48
HOLNON;02382;202;47;;35;25;13
HOMBLIERES;02383;214;56;;43;26;12
HOURY;02384;6;;;;;
HOUSSET;02385;16;5;;;;
IRON;02386;31;9;;;;
ITANCOURT;02387;148;38;;24;20;14
IVIERS;02388;21;10;;;;
JAULGONNE;02389;75;21;;14;13;
JEANCOURT;02390;37;12;;;7;5
JEANTES;02391;15;;;;;
JONCOURT;02392;36;16;;10;7;5
JOUAIGNES;02393;17;5;;;;
JUMENCOURT;02395;17;6;;;;
JUMIGNY;02396;10;;;;;
JUSSY;02397;221;58;;49;22;15
JUVIGNY;02398;36;9;;;;
JUVINCOURT-ET-DAMARY;02399;59;26;;21;13;8
LAFFAUX;02400;14;6;;;;
LAIGNY;02401;25;5;;;;
LANCHY;02402;6;;;;;
LANDIFAY-ET-BERTAIGNEMONT;02403;33;10;;;5;
LANDOUZY-LA-COUR;02404;24;8;;;;
LANDOUZY-LA-VILLE;02405;70;23;;;8;8
LANDRICOURT;02406;17;7;;;;
LANISCOURT;02407;18;8;;;;
LAON;02408;6005;1063;27;911;259;134
LAPPION;02409;40;12;;;6;
LARGNY-SUR-AUTOMNE;02410;23;6;;;;
LATILLY;02411;33;10;;;;
LAUNOY;02412;10;;;;;
LAVAL-EN-LAONNOIS;02413;40;9;;;;
LAVAQUERESSE;02414;26;6;;;;
LAVERSINE;02415;18;9;;;;
LEME;02416;58;10;;;5;
LEMPIRE;02417;16;;;;;
LERZY;02418;26;;;;;
LESCHELLE;02419;31;9;;;;
LESDINS;02420;102;28;;18;11;5
LESGES;02421;11;;;;;
LESQUIELLES-SAINT-GERMAIN;02422;121;28;;23;8;
LEUILLY-SOUS-COUCY;02423;55;19;;11;10;5
LEURY;02424;13;;;;;
LEUZE;02425;23;7;;;;
LEVERGIES;02426;83;20;;;13;7
LHUYS;02427;26;;;;;
LICY-CLIGNON;02428;10;;;;;
LIERVAL;02429;16;;;;;
LIESSE-NOTRE-DAME;02430;276;41;;34;14;7
LIEZ;02431;45;6;;;;
LIME;02432;22;6;;;;
LISLET;02433;27;6;;;;
LIZY;02434;47;18;;13;11;7
LOGNY-LES-AUBENTON;02435;7;;;;;
LONGPONT;02438;28;11;;;;6
LONGUEVAL-BARBONVAL;02439;79;23;;18;12;
LOR;02440;20;8;;;;
LOUATRE;02441;24;8;;;;
LOUPEIGNE;02442;7;;;;;
LUCY-LE-BOCAGE;02443;19;7;;;;
LUGNY;02444;18;;;;;
LUZOIR;02445;32;10;;;;
LY-FONTAINE;02446;21;5;;;;
MAAST-ET-VIOLAINE;02447;22;;;;;
MACHECOURT;02448;15;;;;;
MACOGNY;02449;10;;;;;
MACQUIGNY;02450;54;10;;;;
MAGNY-LA-FOSSE;02451;19;5;;;;
MAISSEMY;02452;27;9;;;;
MAIZY;02453;59;21;;12;11;6
LA MALMAISON;02454;56;19;;14;8;6
MALZY;02455;24;5;;;;
MANICAMP;02456;27;5;;;;
MARCHAIS;02457;49;18;;;9;8
MARCHAIS-EN-BRIE;02458;35;9;;;;
MARCY;02459;20;7;;;;
MARCY-SOUS-MARLE;02460;23;5;;;;
MAREST-DAMPCOURT;02461;51;18;;;10;
MAREUIL-EN-DOLE;02462;40;16;;;8;
MARFONTAINE;02463;10;;;;;
MARGIVAL;02464;42;13;;;6;
MARIGNY-EN-ORXOIS;02465;53;15;;;5;5
MARIZY-SAINTE-GENEVIEVE;02466;19;7;;;;
MARIZY-SAINT-MARD;02467;6;;;;;
MARLE;02468;448;81;;69;27;14
MARLY-GOMONT;02469;40;6;;;;
MARTIGNY;02470;65;21;;;7;
MARTIGNY-COURPIERRE;02471;19;8;;;;
MAUREGNY-EN-HAYE;02472;65;25;;19;10;8
MAYOT;02473;28;13;;;;
MENNESSIS;02474;58;24;;18;9;
MENNEVILLE;02475;49;14;;8;9;5
MENNEVRET;02476;98;24;;;;9
MERCIN-ET-VAUX;02477;114;27;;;12;12
MERLIEUX-ET-FOUQUEROLLES;02478;43;16;;11;6;
MERVAL;02479;21;7;;;;
MESBRECOURT-RICHECOURT;02480;35;11;;;;
MESNIL-SAINT-LAURENT;02481;47;15;;;8;6
MEURIVAL;02482;6;;;;;
MEZIERES-SUR-OISE;02483;61;21;;16;10;7
MEZY-MOULINS;02484;69;23;;18;10;8
MISSY-AUX-BOIS;02485;8;;;;;
MISSY-LES-PIERREPONT;02486;15;;;;;
MISSY-SUR-AISNE;02487;79;22;;;5;10
MOLAIN;02488;16;;;;;
MOLINCHART;02489;36;19;;13;11;5
MONAMPTEUIL;02490;11;;;;;
MONCEAU-LE-NEUF-ET-FAUCOUZY;02491;37;12;;;5;
MONCEAU-LES-LEUPS;02492;65;26;;21;10;
MONCEAU-LE-WAAST;02493;33;11;;;;
MONCEAU-SUR-OISE;02494;10;;;;;
MONDREPUIS;02495;125;37;;29;13;7
MONNES;02496;19;5;;;;
MONS-EN-LAONNOIS;02497;165;45;;37;25;12
MONTAIGU;02498;92;31;;25;12;7
MONTBAVIN;02499;5;;;;;
MONTBREHAIN;02500;121;33;;;9;12
MONTCHALONS;02501;10;;;;;
MONTCORNET;02502;304;52;;47;7;8
MONT-D'ORIGNY;02503;143;32;;25;9;10
MONTESCOURT-LIZEROLLES;02504;286;87;;70;33;25
MONTFAUCON;02505;18;6;;;;
MONTGOBERT;02506;27;9;;;;
MONTGRU-SAINT-HILAIRE;02507;6;;;;;
MONTHENAULT;02508;18;;;;;
MONTHIERS;02509;20;;;;;
MONTHUREL;02510;18;;;;;
MONTIGNY-EN-ARROUAISE;02511;49;12;;;;7
MONTIGNY-L'ALLIER;02512;28;11;;;;
MONTIGNY-LE-FRANC;02513;20;;;;;
MONTIGNY-LENGRAIN;02514;91;35;;27;17;8
MONTIGNY-LES-CONDE;02515;6;;;;;
MONTIGNY-SOUS-MARLE;02516;8;;;;;
MONTIGNY-SUR-CRECY;02517;40;15;;;5;7
MONTLEVON;02518;28;8;;;;
MONTLOUE;02519;28;8;;;;
MONT-NOTRE-DAME;02520;84;31;;;8;9
MONTREUIL-AUX-LIONS;02521;166;60;;50;21;21
MONT-SAINT-JEAN;02522;5;;;;;
MONT-SAINT-MARTIN;02523;9;;;;;
MONT-SAINT-PERE;02524;94;31;;17;21;5
MORCOURT;02525;76;16;;;;6
MORGNY-EN-THIERACHE;02526;13;5;;;;
MORSAIN;02527;47;15;;10;8;
MORTEFONTAINE;02528;27;7;;;;
MORTIERS;02529;30;;;;;
MOULINS;02530;8;;;;;
MOUSSY-VERNEUIL;02531;18;;;;;
MOY-DE-L'AISNE;02532;142;30;;19;16;6
MURET-ET-CROUTTES;02533;22;;;;;
MUSCOURT;02534;7;;;;;
NAMPCELLES-LA-COUR;02535;10;;;;;
NAMPTEUIL-SOUS-MURET;02536;8;;;;;
NANTEUIL-LA-FOSSE;02537;17;7;;;;
NANTEUIL-NOTRE-DAME;02538;6;;;;;
NAUROY;02539;102;29;;23;11;11
NESLES-LA-MONTAGNE;02540;147;52;;36;27;12
NEUFCHATEL-SUR-AISNE;02541;39;15;;9;10;
NEUFLIEUX;02542;10;5;;;;
NEUILLY-SAINT-FRONT;02543;355;86;;73;29;25
NEUVE-MAISON;02544;99;19;;;;5
LA NEUVILLE-BOSMONT;02545;22;9;;;;
LA NEUVILLE-EN-BEINE;02546;21;5;;;;
LA NEUVILLE-HOUSSET;02547;12;;;;;
LA NEUVILLE-LES-DORENGT;02548;55;21;;;8;7
NEUVILLE-SAINT-AMAND;02549;111;24;;18;8;5
NEUVILLE-SUR-AILETTE;02550;14;;;;;
NEUVILLE-SUR-MARGIVAL;02551;20;6;;;;
NEUVILLETTE;02552;22;6;;;;
NIZY-LE-COMTE;02553;46;8;;;;
NOGENTEL;02554;110;32;;24;17;8
NOGENT-L'ARTAUD;02555;319;77;;70;22;21
NOIRCOURT;02556;10;;;;;
NOROY-SUR-OURCQ;02557;16;;;;;
LE NOUVION-EN-THIERACHE;02558;554;99;;88;28;19
NOUVION-ET-CATILLON;02559;72;19;;;7;5
NOUVION-LE-COMTE;02560;31;10;;;;
NOUVION-LE-VINEUX;02561;19;5;;;;
NOUVRON-VINGRE;02562;31;8;;;;
NOYALES;02563;23;8;;;;
NOYANT-ET-ACONIN;02564;46;13;;8;8;5
OEUILLY;02565;38;11;;;5;
OGNES;02566;128;40;;31;17;12
OHIS;02567;45;11;;;6;
OIGNY-EN-VALOIS;02568;13;5;;;;
OISY;02569;66;19;;;;5
OLLEZY;02570;18;7;;;;
OMISSY;02571;96;26;;18;14;7
ORAINVILLE;02572;68;18;;10;13;6
ORGEVAL;02573;7;;;;;
ORIGNY-EN-THIERACHE;02574;306;58;;;15;12
ORIGNY-SAINTE-BENOITE;02575;304;72;;59;30;13
OSLY-COURTIL;02576;36;10;;;5;
OSTEL;02577;9;;;;;
OULCHES-LA-VALLEE-FOULON;02578;9;;;;;
OULCHY-LA-VILLE;02579;15;5;;;;
OULCHY-LE-CHATEAU;02580;151;34;;28;9;11
PAARS;02581;34;8;;;;
PAISSY;02582;9;;;;;
PANCY-COURTECON;02583;6;;;;;
PAPLEUX;02584;14;;;;;
PARCY-ET-TIGNY;02585;33;12;;;;
PARFONDEVAL;02586;15;;;;;
PARFONDRU;02587;35;8;;;;
PARGNAN;02588;7;;;;;
PARGNY-FILAIN;02589;23;8;;;;
PARGNY-LA-DHUYS;02590;14;;;;;
PARGNY-LES-BOIS;02591;18;8;;;;
PARPEVILLE;02592;30;11;;;;
PASLY;02593;97;21;;;15;11
PASSY-EN-VALOIS;02594;19;7;;;;
PASSY-SUR-MARNE;02595;10;5;;;;
PAVANT;02596;114;39;;33;16;7
PERLES;02597;11;5;;;;
PERNANT;02598;90;30;;17;19;7
PIERREMANDE;02599;43;12;;;;
PIERREPONT;02600;46;17;;;8;6
PIGNICOURT;02601;13;6;;;;
PINON;02602;283;84;;71;31;14
PITHON;02604;;;;;;
PLEINE-SELVE;02605;26;6;;;;
LE PLESSIER-HULEU;02606;10;;;;;
PLOISY;02607;12;;;;;
PLOMION;02608;66;20;;;9;5
PLOYART-ET-VAURSEINE;02609;;;;;;
POMMIERS;02610;59;25;;19;14;6
PONT-ARCY;02612;17;;;;;
PONTAVERT;02613;80;28;;21;13;5
PONTRU;02614;36;6;;;;
PONTRUET;02615;40;18;;;10;7
PONT-SAINT-MARD;02616;23;8;;;;
POUILLY-SUR-SERRE;02617;55;22;;13;14;
PREMONT;02618;120;30;;23;14;5
PREMONTRE;02619;238;17;;;6;5
PRESLES-ET-BOVES;02620;45;10;;;;
PRESLES-ET-THIERNY;02621;35;6;;;;
PRIEZ;02622;7;;;;;
PRISCES;02623;16;6;;;;
PROISY;02624;44;12;;;;
PROIX;02625;21;;;;;
PROUVAIS;02626;53;17;;10;8;6
PROVISEUX-ET-PLESNOY;02627;10;;;;;
PUISEUX-EN-RETZ;02628;27;12;;;;
PUISIEUX-ET-CLANLIEU;02629;36;11;;;;
QUIERZY;02631;58;20;;14;12;
QUINCY-BASSE;02632;6;;;;;
QUINCY-SOUS-LE-MONT;02633;9;;;;;
RAILLIMONT;02634;8;;;;;
RAMICOURT;02635;21;7;;;;
REGNY;02636;21;7;;;;
REMAUCOURT;02637;33;9;;;;
REMIES;02638;29;9;;;;
REMIGNY;02639;56;23;;;8;5
RENANSART;02640;26;6;;;;
RENNEVAL;02641;23;;;;;
RESIGNY;02642;18;;;;;
RESSONS-LE-LONG;02643;93;29;;22;14;12
RETHEUIL;02644;51;23;;;12;5
REUILLY-SAUVIGNY;02645;25;7;;;;
REVILLON;02646;13;;;;;
RIBEAUVILLE;02647;10;;;;;
RIBEMONT;02648;343;73;;63;21;17
ROCOURT-SAINT-MARTIN;02649;36;11;;;5;5
ROCQUIGNY;02650;48;11;;6;6;
ROGECOURT;02651;6;;;;;
ROGNY;02652;14;;;;;
ROMENY-SUR-MARNE;02653;50;9;;;;
ROMERY;02654;6;;;;;
RONCHERES;02655;13;5;;;;
ROUCY;02656;54;17;;12;9;6
ROUGERIES;02657;33;9;;;;
ROUPY;02658;26;7;;;;
ROUVROY;02659;36;12;;7;;
ROUVROY-SUR-SERRE;02660;;;;;;
ROYAUCOURT-ET-CHAILVET;02661;22;6;;;;
ROZET-SAINT-ALBIN;02662;31;8;;;;
ROZIERES-SUR-CRISE;02663;30;;;;;
ROZOY-BELLEVALLE;02664;15;6;;;;
GRAND-ROZOY;02665;42;19;;14;10;7
ROZOY-SUR-SERRE;02666;185;42;;;10;6
SACONIN-ET-BREUIL;02667;23;7;;;;
SAINS-RICHAUMONT;02668;165;30;;;10;6
SAINT-AGNAN;02669;9;;;;;
SAINT-ALGIS;02670;15;7;;;;
SAINT-AUBIN;02671;50;12;;;;5
SAINT-BANDRY;02672;33;12;;;5;
SAINT-CHRISTOPHE-A-BERRY;02673;54;16;;;;8
SAINT-CLEMENT;02674;6;;;;;
SAINTE-CROIX;02675;14;6;;;;
SAINT-ERME-OUTRE-ET-RAMECOURT;02676;313;89;;75;31;27
SAINT-EUGENE;02677;32;8;;;;
SAINTE-GENEVIEVE;02678;7;;;;;
SAINT-GENGOULPH;02679;18;6;;;;
SAINT-GOBAIN;02680;342;73;;51;34;18
SAINT-GOBERT;02681;37;6;;;;
SAINT-MARD;02682;16;;;;;
SAINT-MARTIN-RIVIERE;02683;20;;;;;
SAINT-MICHEL;02684;757;112;;98;26;25
SAINT-NICOLAS-AUX-BOIS;02685;8;;;;;
SAINT-PAUL-AUX-BOIS;02686;52;13;;;7;
SAINT-PIERRE-AIGLE;02687;42;13;;;5;8
SAINT-PIERRE-LES-FRANQUEVILLE;02688;5;;;;;
SAINT-PIERREMONT;02689;6;;;;;
SAINTE-PREUVE;02690;11;5;;;;
SAINT-QUENTIN;02691;13177;2219;69;1949;400;377
SAINT-REMY-BLANZY;02693;30;14;;9;9;
SAINT-SIMON;02694;81;25;;17;15;5
SAINT-THIBAUT;02695;6;;;;;
SAINT-THOMAS;02696;14;;;;;
SAMOUSSY;02697;44;20;;;13;7
SANCY-LES-CHEMINOTS;02698;13;6;;;;
SAPONAY;02699;32;9;;;;
SAULCHERY;02701;87;34;;22;18;7
SAVY;02702;75;18;;12;7;
SEBONCOURT;02703;162;47;;40;16;17
SELENS;02704;40;12;;;;
LA SELVE;02705;28;5;;;;
SEPTMONTS;02706;71;26;;21;15;8
SEPTVAUX;02707;26;;;;;
SEQUEHART;02708;26;;;;;
SERAIN;02709;62;22;;;7;7
SERAUCOURT-LE-GRAND;02710;112;38;;28;15;8
SERCHES;02711;37;11;;;5;
SERGY;02712;20;5;;;;
SERINGES-ET-NESLES;02713;42;13;;;6;
SERMOISE;02714;50;16;;;;7
SERVAL;02715;5;;;;;
SERVAIS;02716;32;8;;;;
SERY-LES-MEZIERES;02717;82;22;;13;13;
SILLY-LA-POTERIE;02718;14;;;;;
SINCENY;02719;329;85;;67;44;22
SISSONNE;02720;378;84;;68;32;16
SISSY;02721;53;18;;;;6
SOISSONS;02722;6850;1169;30;1035;208;208
SOIZE;02723;16;5;;;;
SOMMELANS;02724;6;;;;;
SOMMERON;02725;21;7;;;;
SOMMETTE-EAUCOURT;02726;18;5;;;;
SONS-ET-RONCHERES;02727;27;7;;;;
SORBAIS;02728;34;7;;;;
SOUCY;02729;12;7;;;;
SOUPIR;02730;46;14;;;;5
LE SOURD;02731;22;9;;;;
SURFONTAINE;02732;12;;;;;
SUZY;02733;32;9;;;;
TAILLEFONTAINE;02734;26;7;;;;
TANNIERES;02735;;;;;;
TARTIERS;02736;22;9;;;;
TAVAUX-ET-PONTSERICOURT;02737;73;18;;;10;5
TERGNIER;02738;2880;555;15;485;150;119
TERNY-SORNY;02739;40;17;;11;11;
THENAILLES;02740;23;;;;;
THENELLES;02741;85;26;;19;12;10
THIERNU;02742;13;;;;;
LE THUEL;02743;21;9;;;;
TORCY-EN-VALOIS;02744;10;;;;;
TOULIS-ET-ATTENCOURT;02745;24;;;;;
TRAVECY;02746;92;25;;20;11;7
TREFCON;02747;11;;;;;
TRELOU-SUR-MARNE;02748;80;23;;16;14;
TROESNES;02749;35;9;;;;
TROSLY-LOIRE;02750;84;21;;;;9
TRUCY;02751;16;5;;;;
TUGNY-ET-PONT;02752;40;16;;;5;5
TUPIGNY;02753;57;10;;;;
UGNY-LE-GAY;02754;14;;;;;
URCEL;02755;72;20;;13;12;
URVILLERS;02756;68;30;;17;16;9
VADENCOURT;02757;100;17;;;;
VAILLY-SUR-AISNE;02758;343;58;;46;26;6
LA VALLEE-AU-BLE;02759;71;17;;;;6
LA VALLEE-MULATRE;02760;19;;;;;
VARISCOURT;02761;29;12;;6;;
VASSENS;02762;28;9;;;;
VASSENY;02763;31;13;;;5;
VASSOGNE;02764;7;;;;;
VAUCELLES-ET-BEFFECOURT;02765;17;6;;;;
VAUDESSON;02766;38;11;;;;
VAUXREZIS;02767;32;8;;;;
VAUXAILLON;02768;61;20;;15;13;5
VAUX-ANDIGNY;02769;151;33;;;;11
VAUXBUIN;02770;86;16;;11;5;
VAUXCERE;02771;13;7;;;;
VAUX-EN-VERMANDOIS;02772;16;6;;;;
VAUXTIN;02773;7;;;;;
VENDELLES;02774;16;;;;;
VENDEUIL;02775;128;30;;21;18;6
VENDHUILE;02776;74;28;;;7;10
VENDIERES;02777;11;6;;;;
VENDRESSE-BEAULNE;02778;16;8;;;;
VENEROLLES;02779;23;9;;;;
VENIZEL;02780;194;48;;39;18;12
VERDILLY;02781;53;20;;14;10;6
LE VERGUIER;02782;30;;;;;
GRAND-VERLY;02783;21;;;;;
PETIT-VERLY;02784;28;5;;;;
VERMAND;02785;146;48;;35;23;11
VERNEUIL-SOUS-COUCY;02786;14;;;;;
VERNEUIL-SUR-SERRE;02787;22;11;;;6;
VERSIGNY;02788;64;21;;;10;8
VERVINS;02789;646;98;;89;30;15
VESLES-ET-CAUMONT;02790;34;15;;;7;
VESLUD;02791;28;10;;;;
VEUILLY-LA-POTERIE;02792;16;5;;;;
VEZAPONIN;02793;14;;;;;
VEZILLY;02794;21;6;;;;
VIC-SUR-AISNE;02795;278;68;;62;16;19
VICHEL-NANTEUIL;02796;8;;;;;
VIEL-ARCY;02797;26;7;;;;
VIELS-MAISONS;02798;159;43;;;14;10
VIERZY;02799;83;23;;;8;
VIFFORT;02800;35;12;;7;;
VIGNEUX-HOCQUET;02801;31;7;;;;
LA VILLE-AUX-BOIS-LES-DIZY;02802;23;6;;;;
LA VILLE-AUX-BOIS-LES-PONTAVERT;02803;11;;;;;
VILLEMONTOIRE;02804;26;5;;;;
VILLENEUVE-SAINT-GERMAIN;02805;384;78;;70;20;21
VILLENEUVE-SUR-FERE;02806;37;14;;;6;
VILLEQUIER-AUMONT;02807;86;15;;9;10;
VILLERET;02808;49;16;;;;
VILLERS-AGRON-AIGUIZY;02809;11;;;;;
VILLERS-COTTERETS;02810;1851;444;8;374;133;118
VILLERS-EN-PRAYERES;02811;9;;;;;
