Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
CHATILLON-SUR-OISE;02170;17;7;;;;
CHAUDARDES;02171;11;5;;;;
CHAUDUN;02172;31;6;;;;
CHAUNY;02173;2766;472;14;396;109;67
CHAVIGNON;02174;116;36;;23;20;
CHAVIGNY;02175;17;;;;;
CHAVONNE;02176;29;7;;;;
CHERET;02177;16;5;;;;
CHERMIZY-AILLES;02178;14;6;;;;
CHERY-CHARTREUVE;02179;37;15;;;;
CHERY-LES-POUILLY;02180;80;27;;20;15;
CHERY-LES-ROZOY;02181;16;;;;;
CHEVENNES;02182;22;5;;;;
CHEVREGNY;02183;18;9;;;;
CHEVRESIS-MONCEAU;02184;83;17;;12;9;
CHEZY-EN-ORXOIS;02185;50;15;;;;
CHEZY-SUR-MARNE;02186;146;39;;32;19;11
CHIERRY;02187;111;41;;35;23;9
CHIGNY;02188;13;;;;;
CHIVRES-EN-LAONNOIS;02189;53;18;;12;8;
CHIVRES-VAL;02190;68;19;;13;11;
CHIVY-LES-ETOUVELLES;02191;60;15;;;5;
CHOUY;02192;45;10;;;;
CIERGES;02193;6;;;;;
CILLY;02194;24;7;;;;
CIRY-SALSOGNE;02195;122;35;;22;22;8
CLACY-ET-THIERRET;02196;44;16;;10;7;
CLAIRFONTAINE;02197;61;22;;17;9;6
CLAMECY;02198;22;8;;;;
CLASTRES;02199;98;34;;24;16;9
CLERMONT-LES-FERMES;02200;16;;;;;
COEUVRES-ET-VALSERY;02201;51;13;;7;7;
COINCY;02203;206;63;;55;22;14
COINGT;02204;;;;;;
COLLIGIS-CRANDELAIN;02205;28;13;;;;
COLONFAY;02206;8;;;;;
COMMENCHON;02207;26;10;;;;
CONCEVREUX;02208;35;10;;;5;
CONDE-EN-BRIE;02209;95;23;;;9;5
CONDE-SUR-AISNE;02210;49;10;;;;
CONDE-SUR-SUIPPE;02211;25;6;;;;
CONDREN;02212;77;18;;;9;
CONNIGIS;02213;32;11;;;6;
CONTESCOURT;02214;9;;;;;
CORBENY;02215;109;34;;26;14;7
CORCY;02216;34;14;;9;8;
COUCY-LE-CHATEAU-AUFFRIQUE;02217;188;36;;26;13;13
COUCY-LES-EPPES;02218;81;31;;20;19;8
COUCY-LA-VILLE;02219;25;11;;;;
COULONGES-COHAN;02220;47;17;;;6;5
COUPRU;02221;23;;;;;
COURBES;02222;6;;;;;
COURBOIN;02223;40;14;;;;
COURCELLES-SUR-VESLE;02224;56;15;;;9;
COURCHAMPS;02225;12;;;;;
COURMELLES;02226;197;56;;39;25;12
COURMONT;02227;11;;;;;
COURTEMONT-VARENNES;02228;31;6;;;;
COURTRIZY-ET-FUSSIGNY;02229;;;;;;
COUVRELLES;02230;27;8;;;;
COUVRON-ET-AUMENCOURT;02231;153;54;;40;30;10
COYOLLES;02232;132;8;;;;
CRAMAILLE;02233;12;;;;;
CRAONNE;02234;7;;;;;
CRAONNELLE;02235;18;6;;;;
CRECY-AU-MONT;02236;44;20;;;8;6
CRECY-SUR-SERRE;02237;268;65;;55;26;16
CREPY;02238;311;115;;88;56;25
CREZANCY;02239;192;56;;40;30;8
CROIX-FONSOMME;02240;34;13;;;7;
LA CROIX-SUR-OURCQ;02241;14;6;;;;
CROUTTES-SUR-MARNE;02242;81;24;;15;15;6
CROUY;02243;448;98;;87;29;18
CRUPILLY;02244;7;;;;;
CUFFIES;02245;385;51;;41;26;12
CUGNY;02246;80;40;;33;23;12
CUIRIEUX;02248;26;;;;;
CUIRY-HOUSSE;02249;15;10;;5;5;
CUIRY-LES-CHAUDARDES;02250;11;;;;;
CUIRY-LES-IVIERS;02251;;;;;;
CUISSY-ET-GENY;02252;10;;;;;
CUISY-EN-ALMONT;02253;39;11;;;5;
CUTRY;02254;18;6;;;;
CYS-LA-COMMUNE;02255;21;9;;;;
DAGNY-LAMBERCY;02256;18;6;;;;
DALLON;02257;29;13;;;7;
DAMMARD;02258;48;7;;;;
DAMPLEUX;02259;45;8;;;;
DANIZY;02260;94;24;;;5;5
DERCY;02261;46;12;;;6;
DEUILLET;02262;28;9;;;;
DHUIZEL;02263;17;7;;;;
DIZY-LE-GROS;02264;112;26;;20;12;6
DOHIS;02265;12;;;;;
DOLIGNON;02266;;;;;;
DOMMIERS;02267;43;9;;;;
DOMPTIN;02268;95;33;;;16;11
DORENGT;02269;23;6;;;;
DOUCHY;02270;27;14;;;;
DRAVEGNY;02271;17;5;;;;
DROIZY;02272;7;;;;;
DURY;02273;25;10;;;;
EBOULEAU;02274;31;12;;7;5;
EFFRY;02275;72;14;;;;
ENGLANCOURT;02276;13;;;;;
EPAGNY;02277;50;12;;;5;
EPARCY;02278;5;;;;;
EPAUX-BEZU;02279;69;19;;;10;6
EPIEDS;02280;43;15;;;6;6
L'EPINE-AUX-BOIS;02281;26;9;;;;
EPPES;02282;54;12;;7;;
ERLON;02283;31;10;;;;
ERLOY;02284;7;;;;;
ESQUEHERIES;02286;99;30;;25;11;9
ESSIGNY-LE-GRAND;02287;136;38;;28;27;8
ESSIGNY-LE-PETIT;02288;55;15;;;;7
ESSISES;02289;50;18;;;7;7
ESSOMES-SUR-MARNE;02290;346;107;;73;56;23
ESTREES;02291;56;16;;10;10;
ETAMPES-SUR-MARNE;02292;141;33;;24;17;9
ETAVES-ET-BOCQUIAUX;02293;77;23;;18;9;8
ETOUVELLES;02294;27;7;;;;
ETREAUPONT;02295;150;40;;33;11;7
ETREILLERS;02296;172;46;;35;22;9
ETREPILLY;02297;11;;;;;
ETREUX;02298;256;66;;56;16;8
EVERGNICOURT;02299;63;31;;23;16;9
FAUCOUCOURT;02301;49;18;;;8;
FAVEROLLES;02302;36;11;;;;
FAYET;02303;71;22;;15;14;
LA FERE;02304;852;146;6;129;28;20
FERE-EN-TARDENOIS;02305;581;110;;93;25;21
LA FERTE-CHEVRESIS;02306;79;15;;;5;5
LA FERTE-MILON;02307;330;76;;59;26;23
FESMY-LE-SART;02308;63;23;;18;10;
FESTIEUX;02309;101;37;;26;23;7
FIEULAINE;02310;31;13;;;8;5
FILAIN;02311;21;10;;;;
LA FLAMENGRIE;02312;158;63;;55;24;18
FLAVIGNY-LE-GRAND-ET-BEAURAIN;02313;58;17;;;;
FLAVY-LE-MARTEL;02315;298;76;;64;22;15
FLEURY;02316;14;6;;;;
FLUQUIERES;02317;28;9;;;;
FOLEMBRAY;02318;231;50;;40;21;9
FONSOMME;02319;70;15;;;5;6
FONTAINE-LES-CLERCS;02320;29;7;;;;
FONTAINE-LES-VERVINS;02321;145;48;;38;23;6
FONTAINE-NOTRE-DAME;02322;41;11;;;5;
FONTAINE-UTERTE;02323;14;8;;;;
FONTENELLE;02324;36;8;;;;
FONTENELLE-EN-BRIE;02325;26;13;;;8;
FONTENOY;02326;50;14;;;6;
FORESTE;02327;22;8;;;;
FOSSOY;02328;54;15;;;;
FOURDRAIN;02329;49;17;;10;8;
FRANCILLY-SELENCY;02330;43;5;;;;
FRANQUEVILLE;02331;17;;;;;
FRESNES-EN-TARDENOIS;02332;35;17;;;9;
FRESNES;02333;21;8;;;;
FRESNOY-LE-GRAND;02334;557;136;;114;41;29
FRESSANCOURT;02335;33;8;;;;
FRIERES-FAILLOUEL;02336;137;47;;31;24;8
FROIDESTREES;02337;29;7;;;;
FROIDMONT-COHARTILLE;02338;40;15;;;6;5
GANDELU;02339;94;38;;25;18;8
GAUCHY;02340;880;191;;141;77;47
GERCY;02341;39;13;;;6;
GERGNY;02342;14;;;;;
GERMAINE;02343;6;;;;;
GERNICOURT;02344;7;;;;;
GIBERCOURT;02345;7;;;;;
GIZY;02346;73;22;;17;10;7
GLAND;02347;54;9;;;;
GLENNES;02348;39;13;;;5;
GOUDELANCOURT-LES-BERRIEUX;02349;5;;;;;
GOUDELANCOURT-LES-PIERREPONT;02350;19;8;;;;
GOUSSANCOURT;02351;15;5;;;;
GOUY;02352;85;20;;;8;5
GRANDLUP-ET-FAY;02353;37;6;;;;
GRANDRIEUX;02354;7;;;;;
GRICOURT;02355;142;51;;45;26;17
GRISOLLES;02356;27;11;;;;
GRONARD;02357;11;5;;;;
GROUGIS;02358;55;18;;;7;6
GRUGIES;02359;180;46;;39;13;20
GUIGNICOURT;02360;289;90;;66;42;23
GUISE;02361;1185;180;6;157;33;15
GUIVRY;02362;34;12;;;6;
GUNY;02363;62;14;;;9;
GUYENCOURT;02364;27;7;;;;
HANNAPES;02366;49;15;;;6;
HAPPENCOURT;02367;24;8;;;;
HARAMONT;02368;70;11;;;;
HARCIGNY;02369;37;8;;;;
HARGICOURT;02370;80;21;;;6;
HARLY;02371;226;46;;36;15;11
HARTENNES-ET-TAUX;02372;46;13;;;7;
HARY;02373;17;8;;;;
LEHAUCOURT;02374;162;49;;36;21;8
HAUTEVESNES;02375;18;6;;;;
HAUTEVILLE;02376;25;7;;;;
HAUTION;02377;13;5;;;;
LA HERIE;02378;15;;;;;
LE HERIE-LA-VIEVILLE;02379;21;7;;;;
HINACOURT;02380;;;;;;
HIRSON;02381;2300;373;11;332;74;48
HOLNON;02382;210;58;;35;36;9
HOMBLIERES;02383;204;61;;51;30;17
HOURY;02384;7;;;;;
HOUSSET;02385;19;7;;;;
IRON;02386;38;7;;;;
ITANCOURT;02387;132;34;;26;19;8
IVIERS;02388;21;9;;;;
JAULGONNE;02389;85;25;;18;13;9
JEANCOURT;02390;43;13;;;;
JEANTES;02391;20;8;;;;
JONCOURT;02392;34;10;;;;
JOUAIGNES;02393;22;12;;;;
JUMENCOURT;02395;16;5;;;;
JUMIGNY;02396;9;;;;;
JUSSY;02397;217;71;;54;33;20
JUVIGNY;02398;30;8;;;;
JUVINCOURT-ET-DAMARY;02399;69;33;;23;16;8
LAFFAUX;02400;14;7;;;;
LAIGNY;02401;24;10;;;;
LANCHY;02402;5;;;;;
LANDIFAY-ET-BERTAIGNEMONT;02403;35;9;;;;
LANDOUZY-LA-COUR;02404;27;9;;;;
LANDOUZY-LA-VILLE;02405;63;22;;17;12;8
LANDRICOURT;02406;15;6;;;;
LANISCOURT;02407;18;5;;;;
LAON;02408;6185;1081;13;947;252;134
LAPPION;02409;45;13;;8;5;
LARGNY-SUR-AUTOMNE;02410;30;13;;;5;
LATILLY;02411;27;8;;;;
LAUNOY;02412;14;;;;;
LAVAL-EN-LAONNOIS;02413;34;10;;;;
LAVAQUERESSE;02414;26;7;;;;
LAVERSINE;02415;21;5;;;;
LEME;02416;57;8;;;;
LEMPIRE;02417;13;;;;;
LERZY;02418;27;7;;;;
LESCHELLE;02419;32;9;;;;
LESDINS;02420;105;25;;14;12;6
LESGES;02421;10;;;;;
LESQUIELLES-SAINT-GERMAIN;02422;125;29;;;10;
LEUILLY-SOUS-COUCY;02423;56;17;;12;8;
LEURY;02424;12;;;;;
LEUZE;02425;19;8;;;;
LEVERGIES;02426;82;24;;;16;6
LHUYS;02427;22;5;;;;
LICY-CLIGNON;02428;12;;;;;
LIERVAL;02429;13;5;;;;
LIESSE-NOTRE-DAME;02430;276;45;;38;18;11
LIEZ;02431;43;12;;;;
LIME;02432;26;6;;;;
LISLET;02433;31;8;;;;
LIZY;02434;38;9;;;;
LOGNY-LES-AUBENTON;02435;5;;;;;
LONGPONT;02438;26;8;;;;
LONGUEVAL-BARBONVAL;02439;87;25;;20;11;6
LOR;02440;22;;;;;
LOUATRE;02441;22;8;;;;
LOUPEIGNE;02442;8;;;;;
LUCY-LE-BOCAGE;02443;21;7;;;;
LUGNY;02444;14;;;;;
LUZOIR;02445;39;12;;;7;
LY-FONTAINE;02446;21;5;;;;
MAAST-ET-VIOLAINE;02447;19;5;;;;
MACHECOURT;02448;16;;;;;
MACOGNY;02449;8;;;;;
MACQUIGNY;02450;58;15;;;;
MAGNY-LA-FOSSE;02451;19;7;;;;
MAISSEMY;02452;31;9;;;;
MAIZY;02453;56;22;;;12;
LA MALMAISON;02454;54;24;;19;12;9
MALZY;02455;26;6;;;;
MANICAMP;02456;31;9;;;;
MARCHAIS;02457;41;13;;6;;
MARCHAIS-EN-BRIE;02458;39;11;;6;5;
MARCY;02459;22;6;;;;
MARCY-SOUS-MARLE;02460;21;;;;;
MAREST-DAMPCOURT;02461;45;13;;;7;6
MAREUIL-EN-DOLE;02462;31;14;;;6;7
MARFONTAINE;02463;9;;;;;
MARGIVAL;02464;45;13;;;5;5
MARIGNY-EN-ORXOIS;02465;53;20;;;9;
MARIZY-SAINTE-GENEVIEVE;02466;16;8;;;;
MARIZY-SAINT-MARD;02467;6;;;;;
MARLE;02468;463;88;;77;24;17
MARLY-GOMONT;02469;43;11;;;;
MARTIGNY;02470;71;24;;;8;5
MARTIGNY-COURPIERRE;02471;16;5;;;;
MAUREGNY-EN-HAYE;02472;67;24;;;14;6
MAYOT;02473;28;13;;8;;
MENNESSIS;02474;56;19;;13;11;
MENNEVILLE;02475;48;15;;9;9;
MENNEVRET;02476;90;20;;;;6
MERCIN-ET-VAUX;02477;100;23;;16;13;10
MERLIEUX-ET-FOUQUEROLLES;02478;38;12;;;6;
MERVAL;02479;14;5;;;;
MESBRECOURT-RICHECOURT;02480;35;14;;;;
MESNIL-SAINT-LAURENT;02481;53;20;;14;9;7
MEURIVAL;02482;9;;;;;
MEZIERES-SUR-OISE;02483;55;23;;17;13;6
MEZY-MOULINS;02484;59;21;;15;;
MISSY-AUX-BOIS;02485;10;;;;;
MISSY-LES-PIERREPONT;02486;16;;;;;
MISSY-SUR-AISNE;02487;64;17;;;9;10
MOLAIN;02488;14;5;;;;
MOLINCHART;02489;42;20;;;14;6
MONAMPTEUIL;02490;11;;;;;
MONCEAU-LE-NEUF-ET-FAUCOUZY;02491;38;8;;;;
MONCEAU-LES-LEUPS;02492;58;19;;12;11;
MONCEAU-LE-WAAST;02493;25;10;;;;
MONCEAU-SUR-OISE;02494;11;;;;;
MONDREPUIS;02495;136;47;;39;18;8
MONNES;02496;16;5;;;;
MONS-EN-LAONNOIS;02497;162;48;;27;29;9
MONTAIGU;02498;97;30;;25;14;11
MONTBAVIN;02499;5;;;;;
MONTBREHAIN;02500;124;33;;23;13;10
MONTCHALONS;02501;5;;;;;
MONTCORNET;02502;281;51;;43;10;9
MONT-D'ORIGNY;02503;153;28;;21;12;
MONTESCOURT-LIZEROLLES;02504;291;83;;69;31;25
MONTFAUCON;02505;21;7;;;;
MONTGOBERT;02506;23;10;;;;
MONTGRU-SAINT-HILAIRE;02507;5;;;;;
MONTHENAULT;02508;20;;;;;
MONTHIERS;02509;17;;;;;
MONTHUREL;02510;18;6;;;;
MONTIGNY-EN-ARROUAISE;02511;43;14;;;;7
MONTIGNY-L'ALLIER;02512;30;10;;;;
MONTIGNY-LE-FRANC;02513;17;6;;;;
MONTIGNY-LENGRAIN;02514;89;38;;29;23;9
MONTIGNY-LES-CONDE;02515;6;;;;;
MONTIGNY-SOUS-MARLE;02516;9;;;;;
MONTIGNY-SUR-CRECY;02517;52;22;;;6;8
MONTLEVON;02518;29;8;;;;
MONTLOUE;02519;24;;;;;
MONT-NOTRE-DAME;02520;96;42;;35;19;11
MONTREUIL-AUX-LIONS;02521;187;64;;52;30;22
MONT-SAINT-JEAN;02522;8;;;;;
MONT-SAINT-MARTIN;02523;11;;;;;
MONT-SAINT-PERE;02524;75;26;;17;19;6
MORCOURT;02525;72;18;;;10;
MORGNY-EN-THIERACHE;02526;11;;;;;
MORSAIN;02527;47;16;;;7;5
MORTEFONTAINE;02528;29;8;;;;
MORTIERS;02529;21;5;;;;
MOULINS;02530;8;;;;;
MOUSSY-VERNEUIL;02531;18;;;;;
MOY-DE-L'AISNE;02532;141;31;;22;18;
MURET-ET-CROUTTES;02533;22;7;;;;
MUSCOURT;02534;6;;;;;
NAMPCELLES-LA-COUR;02535;14;;;;;
NAMPTEUIL-SOUS-MURET;02536;10;;;;;
NANTEUIL-LA-FOSSE;02537;25;11;;;;5
NANTEUIL-NOTRE-DAME;02538;7;;;;;
NAUROY;02539;105;33;;26;9;14
NESLES-LA-MONTAGNE;02540;143;46;;31;29;8
NEUFCHATEL-SUR-AISNE;02541;42;14;;;;
NEUFLIEUX;02542;10;5;;;;
NEUILLY-SAINT-FRONT;02543;334;91;;66;43;15
NEUVE-MAISON;02544;97;25;;;9;
LA NEUVILLE-BOSMONT;02545;26;8;;;;
LA NEUVILLE-EN-BEINE;02546;22;8;;;;
LA NEUVILLE-HOUSSET;02547;13;;;;;
LA NEUVILLE-LES-DORENGT;02548;51;13;;;;
NEUVILLE-SAINT-AMAND;02549;106;22;;17;8;5
NEUVILLE-SUR-AILETTE;02550;13;5;;;;
NEUVILLE-SUR-MARGIVAL;02551;25;11;;;;
NEUVILLETTE;02552;25;5;;;;
NIZY-LE-COMTE;02553;47;8;;;;
NOGENTEL;02554;113;32;;25;18;13
NOGENT-L'ARTAUD;02555;325;68;5;56;25;11
NOIRCOURT;02556;11;;;;;
NOROY-SUR-OURCQ;02557;13;;;;;
LE NOUVION-EN-THIERACHE;02558;540;112;;91;36;15
NOUVION-ET-CATILLON;02559;78;22;;;7;
NOUVION-LE-COMTE;02560;27;11;;;6;
NOUVION-LE-VINEUX;02561;17;;;;;
NOUVRON-VINGRE;02562;39;12;;;6;
NOYALES;02563;21;7;;;;
NOYANT-ET-ACONIN;02564;53;20;;15;11;6
OEUILLY;02565;32;10;;;;
OGNES;02566;128;38;;31;16;5
OHIS;02567;46;9;;;;
OIGNY-EN-VALOIS;02568;12;6;;;;
OISY;02569;63;15;;;;
OLLEZY;02570;24;8;;;;
OMISSY;02571;75;18;;13;12;
ORAINVILLE;02572;60;16;;;9;6
ORGEVAL;02573;5;;;;;
ORIGNY-EN-THIERACHE;02574;300;55;;44;22;12
ORIGNY-SAINTE-BENOITE;02575;285;61;;48;24;13
OSLY-COURTIL;02576;47;17;;12;9;
OSTEL;02577;5;;;;;
OULCHES-LA-VALLEE-FOULON;02578;11;;;;;
OULCHY-LA-VILLE;02579;14;;;;;
OULCHY-LE-CHATEAU;02580;155;37;;;18;11
PAARS;02581;34;11;;;6;
PAISSY;02582;7;;;;;
PANCY-COURTECON;02583;5;;;;;
PAPLEUX;02584;14;;;;;
PARCY-ET-TIGNY;02585;31;10;;5;5;
PARFONDEVAL;02586;15;7;;;;
PARFONDRU;02587;31;8;;;;
PARGNAN;02588;6;;;;;
PARGNY-FILAIN;02589;27;10;;;;
PARGNY-LA-DHUYS;02590;18;6;;;;
PARGNY-LES-BOIS;02591;17;10;;;;
PARPEVILLE;02592;36;13;;;6;
PASLY;02593;85;23;;14;14;7
PASSY-EN-VALOIS;02594;21;7;;;;
PASSY-SUR-MARNE;02595;8;;;;;
PAVANT;02596;107;34;;27;12;7
PERLES;02597;9;;;;;
PERNANT;02598;90;24;;16;19;
PIERREMANDE;02599;43;9;;;;
PIERREPONT;02600;49;13;;;7;
PIGNICOURT;02601;20;10;;;5;
PINON;02602;279;84;;68;34;13
PITHON;02604;6;;;;;
PLEINE-SELVE;02605;25;8;;;;
LE PLESSIER-HULEU;02606;9;;;;;
PLOISY;02607;12;;;;;
PLOMION;02608;62;17;;;;
PLOYART-ET-VAURSEINE;02609;;;;;;
POMMIERS;02610;64;23;;15;9;10
PONT-ARCY;02612;15;;;;;
PONTAVERT;02613;84;32;;25;12;8
PONTRU;02614;38;9;;;;
PONTRUET;02615;40;15;;10;;
PONT-SAINT-MARD;02616;25;9;;;;
POUILLY-SUR-SERRE;02617;52;17;;;12;
PREMONT;02618;120;32;;27;17;6
PREMONTRE;02619;247;18;;;7;
PRESLES-ET-BOVES;02620;46;10;;;;
PRESLES-ET-THIERNY;02621;36;9;;;;
PRIEZ;02622;;;;;;
PRISCES;02623;13;;;;;
PROISY;02624;44;9;;;;
PROIX;02625;21;6;;;;
PROUVAIS;02626;50;13;;;6;
PROVISEUX-ET-PLESNOY;02627;11;5;;;;
PUISEUX-EN-RETZ;02628;24;7;;;;
PUISIEUX-ET-CLANLIEU;02629;37;13;;;;
QUIERZY;02631;55;15;;10;7;
QUINCY-BASSE;02632;8;;;;;
QUINCY-SOUS-LE-MONT;02633;9;;;;;
RAILLIMONT;02634;11;;;;;
RAMICOURT;02635;20;6;;;;
REGNY;02636;24;9;;;;
REMAUCOURT;02637;30;9;;;;
REMIES;02638;27;7;;;;
REMIGNY;02639;50;18;;;9;5
RENANSART;02640;29;8;;;;
RENNEVAL;02641;22;;;;;
RESIGNY;02642;17;;;;;
RESSONS-LE-LONG;02643;87;31;;21;17;9
RETHEUIL;02644;48;15;;10;9;
REUILLY-SAUVIGNY;02645;26;11;;;5;
REVILLON;02646;14;5;;;;
RIBEAUVILLE;02647;7;;;;;
RIBEMONT;02648;344;79;;65;22;17
ROCOURT-SAINT-MARTIN;02649;34;11;;;5;5
ROCQUIGNY;02650;49;12;;;5;
ROGECOURT;02651;9;;;;;
ROGNY;02652;13;;;;;
ROMENY-SUR-MARNE;02653;46;10;;;;
ROMERY;02654;5;;;;;
RONCHERES;02655;10;;;;;
ROUCY;02656;55;11;;;;
ROUGERIES;02657;38;12;;;;
ROUPY;02658;27;9;;;;
ROUVROY;02659;44;16;;10;9;
ROUVROY-SUR-SERRE;02660;5;;;;;
ROYAUCOURT-ET-CHAILVET;02661;27;7;;;;
ROZET-SAINT-ALBIN;02662;33;8;;;;
ROZIERES-SUR-CRISE;02663;26;;;;;
ROZOY-BELLEVALLE;02664;16;7;;;;
GRAND-ROZOY;02665;42;19;;14;12;
ROZOY-SUR-SERRE;02666;169;29;;21;12;6
SACONIN-ET-BREUIL;02667;23;9;;;;
SAINS-RICHAUMONT;02668;164;31;;;8;
SAINT-AGNAN;02669;9;;;;;
SAINT-ALGIS;02670;20;6;;;;
SAINT-AUBIN;02671;46;8;;;;
SAINT-BANDRY;02672;33;11;;;5;
SAINT-CHRISTOPHE-A-BERRY;02673;52;18;;;9;5
SAINT-CLEMENT;02674;6;;;;;
SAINTE-CROIX;02675;17;;;;;
SAINT-ERME-OUTRE-ET-RAMECOURT;02676;318;96;;70;45;22
SAINT-EUGENE;02677;35;9;;;;
SAINTE-GENEVIEVE;02678;7;;;;;
SAINT-GENGOULPH;02679;21;6;;;;
SAINT-GOBAIN;02680;337;82;;64;44;20
SAINT-GOBERT;02681;30;8;;;;
SAINT-MARD;02682;17;;;;;
SAINT-MARTIN-RIVIERE;02683;21;7;;;;
SAINT-MICHEL;02684;768;107;5;96;32;26
SAINT-NICOLAS-AUX-BOIS;02685;12;6;;;;
SAINT-PAUL-AUX-BOIS;02686;49;16;;;6;
SAINT-PIERRE-AIGLE;02687;36;9;;;;
SAINT-PIERRE-LES-FRANQUEVILLE;02688;5;;;;;
SAINT-PIERREMONT;02689;5;;;;;
SAINTE-PREUVE;02690;13;;;;;
SAINT-QUENTIN;02691;13243;2291;55;2008;438;363
SAINT-REMY-BLANZY;02693;27;14;;;5;
SAINT-SIMON;02694;82;35;;30;19;9
SAINT-THIBAUT;02695;8;;;;;
SAINT-THOMAS;02696;16;6;;;;
SAMOUSSY;02697;41;15;;8;;
SANCY-LES-CHEMINOTS;02698;13;7;;;;
SAPONAY;02699;27;6;;;;
SAULCHERY;02701;95;27;;;15;7
SAVY;02702;65;19;;14;8;6
SEBONCOURT;02703;169;47;;38;21;12
SELENS;02704;36;11;;;;
LA SELVE;02705;26;7;;;;
SEPTMONTS;02706;62;20;;;9;7
SEPTVAUX;02707;24;;;;;
SEQUEHART;02708;29;5;;;;
SERAIN;02709;59;15;;;;
SERAUCOURT-LE-GRAND;02710;110;35;;27;13;9
SERCHES;02711;37;7;;;;
SERGY;02712;22;6;;;;
SERINGES-ET-NESLES;02713;35;12;;;;
SERMOISE;02714;44;17;;;6;6
SERVAL;02715;5;;;;;
SERVAIS;02716;33;8;;;;
SERY-LES-MEZIERES;02717;82;20;;13;13;5
SILLY-LA-POTERIE;02718;10;;;;;
SINCENY;02719;302;76;;56;41;16
SISSONNE;02720;378;90;;77;29;19
SISSY;02721;67;22;;17;11;
SOISSONS;02722;6834;1148;26;1012;221;195
SOIZE;02723;15;;;;;
SOMMELANS;02724;9;;;;;
SOMMERON;02725;23;7;;;;
SOMMETTE-EAUCOURT;02726;28;15;;;;5
SONS-ET-RONCHERES;02727;18;;;;;
SORBAIS;02728;32;9;;;;
SOUCY;02729;12;6;;;;
SOUPIR;02730;42;11;;6;5;
LE SOURD;02731;19;;;;;
SURFONTAINE;02732;14;5;;;;
SUZY;02733;36;11;;;;
TAILLEFONTAINE;02734;29;8;;;;
TANNIERES;02735;;;;;;
TARTIERS;02736;17;7;;;;
TAVAUX-ET-PONTSERICOURT;02737;74;18;;;10;5
TERGNIER;02738;2892;564;9;475;165;107
TERNY-SORNY;02739;39;18;;;11;
THENAILLES;02740;26;;;;;
THENELLES;02741;70;21;;;9;
THIERNU;02742;11;;;;;
LE THUEL;02743;22;8;;;;
TORCY-EN-VALOIS;02744;10;;;;;
TOULIS-ET-ATTENCOURT;02745;23;;;;;
TRAVECY;02746;89;28;;20;15;8
TREFCON;02747;15;;;;;
TRELOU-SUR-MARNE;02748;84;30;;25;13;6
TROESNES;02749;32;11;;;5;
TROSLY-LOIRE;02750;84;19;;;6;
TRUCY;02751;17;5;;;;
TUGNY-ET-PONT;02752;42;12;;;;
TUPIGNY;02753;57;12;;;;
UGNY-LE-GAY;02754;15;5;;;;
URCEL;02755;72;24;;17;10;
URVILLERS;02756;73;23;;17;12;
VADENCOURT;02757;90;16;;;7;
VAILLY-SUR-AISNE;02758;360;57;;41;30;12
LA VALLEE-AU-BLE;02759;85;11;;;;
LA VALLEE-MULATRE;02760;17;;;;;
VARISCOURT;02761;25;10;;;5;
VASSENS;02762;25;;;;;
VASSENY;02763;26;9;;;;
VASSOGNE;02764;11;;;;;
VAUCELLES-ET-BEFFECOURT;02765;25;12;;;7;
VAUDESSON;02766;43;15;;;6;6
VAUXREZIS;02767;37;14;;;6;
VAUXAILLON;02768;66;20;;15;9;
VAUX-ANDIGNY;02769;146;25;;;6;
VAUXBUIN;02770;82;15;;;6;
VAUXCERE;02771;12;;;;;
VAUX-EN-VERMANDOIS;02772;16;7;;;;
VAUXTIN;02773;7;;;;;
VENDELLES;02774;15;5;;;;
VENDEUIL;02775;125;35;;21;17;12
VENDHUILE;02776;72;22;;;11;
VENDIERES;02777;13;6;;;;
VENDRESSE-BEAULNE;02778;15;6;;;;
VENEROLLES;02779;33;10;;;;
VENIZEL;02780;203;63;;53;21;13
VERDILLY;02781;49;14;;8;8;
LE VERGUIER;02782;29;5;;;;
GRAND-VERLY;02783;24;;;;;
PETIT-VERLY;02784;26;5;;;;
VERMAND;02785;140;38;;30;15;9
VERNEUIL-SOUS-COUCY;02786;8;;;;;
VERNEUIL-SUR-SERRE;02787;25;8;;;;
VERSIGNY;02788;56;14;;9;;
VERVINS;02789;635;101;;86;26;11
VESLES-ET-CAUMONT;02790;30;12;;;;6
VESLUD;02791;25;8;;;;
VEUILLY-LA-POTERIE;02792;18;6;;;;
VEZAPONIN;02793;16;5;;;;
VEZILLY;02794;20;7;;;;
VIC-SUR-AISNE;02795;260;62;;52;25;17
VICHEL-NANTEUIL;02796;10;5;;;;
VIEL-ARCY;02797;19;;;;;
VIELS-MAISONS;02798;167;48;;;13;16
VIERZY;02799;82;21;;;10;
VIFFORT;02800;36;14;;;8;
VIGNEUX-HOCQUET;02801;37;10;;;5;
LA VILLE-AUX-BOIS-LES-DIZY;02802;25;8;;;;
LA VILLE-AUX-BOIS-LES-PONTAVERT;02803;18;5;;;;
VILLEMONTOIRE;02804;21;;;;;
VILLENEUVE-SAINT-GERMAIN;02805;410;86;;75;24;25
VILLENEUVE-SUR-FERE;02806;39;8;;;;
VILLEQUIER-AUMONT;02807;86;21;;13;7;
VILLERET;02808;54;15;;;;
