Codes_Insee;Communes;RATIO_2A_FREQ_CRECHE;ENF_MOINS_3;ENF_3_6;CRECHE_PL_DISPO;NB_CRECHE;NB_SAGE;NB_PHARMA;NB_MATERNELLE;NB_ECOLE_ELEM;POP;LATITUDE;LONGITUDE
1286;PARVES;1;0;7;0;0;0;0;0;0;0,4;45.744261871937702;5.737988887752970
1288;PERON;0;0;42;15;1;0;0;0;1;2;46.191706873062799;5.919562123868330
1289;PERONNAS;0;0;160;50;1;0;2;1;1;6,1;46.171448697387802;5.217664243091430
1290;PEROUGES;1;0;36;0;0;0;0;0;0;1,2;45.880753646811002;5.179454058432630
1291;PERREX;1;0;26;0;0;0;0;0;1;0,8;46.246606493832502;4.974137028971040
1292;LE PETIT-ABERGEMENT;1;0;7;0;0;0;0;0;0;0,1;46.067362334752403;5.651606477175450
1293;PEYRIAT;1;0;8;0;0;0;0;0;0;0,2;46.150047048863101;5.506039653038440
1294;PEYRIEU;1;0;30;0;0;0;0;0;1;0,8;45.676574824988101;5.679826377328890
1295;PEYZIEUX-SUR-SAONE;1;0;41;0;0;0;0;0;0;0,4;46.122286654818303;4.823052849299480
1296;PIRAJOUX;1;0;14;0;0;0;0;0;0;0,3;46.385293164827999;5.274508062223520
1297;PIZAY;1;0;29;0;0;0;0;0;0;0,8;45.892076508908801;5.089115137504930
1298;PLAGNE;1;0;5;0;0;0;0;0;0;0,1;46.187622700753302;5.717850439400650
1299;LE PLANTAY;1;0;26;0;0;0;0;0;0;0,5;46.022867002068203;5.089195974593590
1300;LE POIZAT;1;0;21;0;0;0;0;0;1;0,4;46.143026914061302;5.675504172218740
1301;POLLIAT;0;0;96;14;1;0;1;1;1;2,4;46.246319681785501;5.138108486407530
1302;POLLIEU;1;0;0;0;0;0;0;0;0;0,2;45.797045216684602;5.748081866860600
1303;PONCIN;1;0;62;0;0;0;1;1;1;1,6;46.089236790583200;5.416433931668220
1304;PONT-D'AIN;0,2;5;134;25;1;0;1;1;1;2,6;46.054284660516601;5.346931421209950
1305;PONT-DE-VAUX;0;0;74;30;1;1;3;1;1;2,2;46.442417612925503;4.929115835903280
1306;PONT-DE-VEYLE;1;0;54;0;0;0;1;1;1;1,5;46.263135801390000;4.881973006602370
1307;PORT;1;0;29;0;0;0;0;0;1;0,9;46.156002588391999;5.576176735430320
1308;POUGNY;1;0;17;0;0;0;0;0;1;0,8;46.145207419213200;5.950196223221230
1309;POUILLAT;1;0;0;0;0;0;0;0;0;0,1;46.322286667687102;5.423768308629630
1310;PREMEYZEL;1;0;7;0;0;0;0;0;0;0,2;45.680669763058603;5.644480900431760
1311;PREMILLIEU;1;0;0;0;0;0;0;0;0;0;45.876493085092598;5.564686097326060
1312;PRESSIAT;1;0;14;0;0;0;0;0;0;0,2;46.319117502286801;5.381807081859260
1313;PREVESSIN-MOENS;0,113636364;5;101;44;1;0;2;1;3;5,6;46.258415582860799;6.072261700665550
1314;PRIAY;1;0;70;0;0;0;1;0;1;1,5;46.020210838124200;5.284231567200160
1316;PUGIEU;1;0;9;0;0;0;0;0;0;0,2;45.818073171816700;5.648717342645280
1317;RAMASSE;1;0;10;0;0;0;0;0;0;0,3;46.190363196701902;5.355558098810340
1318;RANCE;1;0;14;0;0;0;0;0;0;0,6;45.967737099274800;4.863942668621980
1319;RELEVANT;1;0;19;0;0;0;0;0;0;0,4;46.084018794419997;4.941519925780550
1320;REPLONGES;0;0;168;18;1;0;1;0;2;3,4;46.307704573250497;4.875001322844120
1321;REVONNAS;1;0;46;0;0;0;0;0;1;0,7;46.161656570927001;5.335552932205310
1322;REYRIEUX;0;0;135;35;1;0;1;1;2;4;45.937024627056097;4.828811913419060
1323;REYSSOUZE;1;0;35;0;0;0;0;0;0;0,9;46.428811148112700;4.913379596783230
1325;RIGNIEUX-LE-FRANC;1;0;48;0;0;0;0;0;1;0,9;45.952022713849999;5.169211961862350
1328;ROMANS;1;0;29;0;0;0;0;0;0;0,6;46.123849446660103;5.021351746517980
1329;ROSSILLON;1;0;0;0;0;0;0;0;0;0,1;45.836529755930002;5.599395306493680
1330;RUFFIEU;1;0;0;0;0;0;0;0;0;0,2;46.004290101478297;5.652872334002360
1331;SAINT-ALBAN;1;0;0;0;0;0;0;0;0;0,2;46.098054760305097;5.454790350074050
1332;SAINT-ANDRE-DE-BAGE;1;0;24;0;0;0;0;0;0;0,6;46.298127492292899;4.913978405555660
1333;SAINT-ANDRE-DE-CORCY;0;0;100;12;1;0;1;1;1;3;45.926881129398900;4.953226864170960
1334;SAINT-ANDRE-D'HUIRIAT;1;0;26;0;0;0;0;0;0;0,5;46.214059174361900;4.912977675429610
1335;SAINT-ANDRE-LE-BOUCHOUX;1;0;13;0;0;0;0;0;0;0,3;46.113345797692297;5.079833082559160
1336;SAINT-ANDRE-SUR-VIEUX-JONC;1;0;45;0;0;0;0;0;1;1,1;46.149345740951503;5.141264043352340
1337;SAINT-BENIGNE;1;0;59;0;0;0;0;0;1;1,1;46.452089330045702;4.953157899736550
1338;SAINT-BENOIT;1;0;35;0;0;0;0;0;1;0,8;45.689333206069001;5.584227578649950
1339;SAINT-BERNARD;1;0;36;0;0;0;0;0;1;1,4;45.949219375933197;4.741387715312920
1340;SAINT-BOIS;1;0;6;0;0;0;0;0;0;0,1;45.697246396625196;5.626899471869940
1341;SAINT-CHAMP;1;0;5;0;0;0;0;0;0;0,1;45.782884728127698;5.732128562803020
1342;SAINTE-CROIX;1;0;18;0;0;0;0;0;1;0,5;45.896031871738003;5.049414023896600
1343;SAINT-CYR-SUR-MENTHON;0;0;84;9;1;1;0;0;0;1,6;46.275676174294901;4.967837892074710
1344;SAINT-DENIS-LES-BOURG;0,104166667;5;164;48;2;0;2;2;1;5,4;46.211201626992001;5.184504643495940
1345;SAINT-DENIS-EN-BUGEY;1;0;87;0;0;0;1;0;1;2,1;45.948897620399201;5.324784589596590
1346;SAINT-DIDIER-D'AUSSIAT;1;0;39;0;0;0;0;0;1;0,8;46.307397617464098;5.058526838223450
1347;SAINT-DIDIER-DE-FORMANS;0;0;60;30;1;0;0;0;1;1,8;45.956586609362198;4.777855562530380
1348;SAINT-DIDIER-SUR-CHALARONNE;1;0;110;0;0;0;1;0;2;2,7;46.184482180383100;4.816235004964940
1349;SAINT-ELOI;1;0;8;0;0;0;0;0;0;0,4;45.932989539877902;5.151336181026200
1350;SAINT-ETIENNE-DU-BOIS;0;0;87;30;1;0;1;1;2;2,4;46.274704142632103;5.283866183409700
1351;SAINT-ETIENNE-SUR-CHALARONNE;1;0;62;0;0;0;0;0;1;1,5;46.146902855836700;4.867349250307380
1352;SAINT-ETIENNE-SUR-REYSSOUZE;1;0;18;0;0;0;0;0;0;0,5;46.403225730701998;5.005472014158180
1353;SAINTE-EUPHEMIE;1;0;61;0;0;0;0;0;1;1,5;45.967164248295298;4.794862432132350
1354;SAINT-GENIS-POUILLY;0,231707317;19;179;82;2;3;3;2;3;8,6;46.254331980558298;6.036368122283160
1355;SAINT-GENIS-SUR-MENTHON;1;0;24;0;0;0;0;0;0;0,4;46.282140088943997;5.013731834047970
1356;SAINT-GEORGES-SUR-RENON;1;0;14;0;0;0;0;0;0;0,2;46.103955490207198;5.029338838132870
1357;SAINT-GERMAIN-DE-JOUX;1;0;18;0;0;0;0;0;1;0,5;46.182294395853503;5.746983343926540
1358;SAINT-GERMAIN-LES-PAROISSES;1;0;17;0;0;0;0;0;1;0,4;45.771077410830600;5.617801811521830
1359;SAINT-GERMAIN-SUR-RENON;1;0;7;0;0;0;0;0;0;0,2;46.080152492765301;5.060431258181660
1360;SAINT-JEAN-DE-GONVILLE;1;0;18;0;0;0;0;0;1;1,5;46.217833221715601;5.941484172768900
1361;SAINT-JEAN-DE-NIOST;1;0;48;0;0;0;0;0;1;1,4;45.840264966845098;5.212052846096490
1362;SAINT-JEAN-DE-THURIGNEUX;1;0;38;0;0;0;0;0;1;0,7;45.959989258831698;4.899490813088790
1363;SAINT-JEAN-LE-VIEUX;0;0;60;14;1;1;1;1;1;1,6;46.029229528366102;5.383422168760970
1364;SAINT-JEAN-SUR-REYSSOUZE;1;0;28;0;0;0;0;0;0;0,7;46.397229990200699;5.063082627410380
1365;SAINT-JEAN-SUR-VEYLE;1;0;39;0;0;0;0;0;1;1,1;46.268409971091103;4.922838957179820
1366;SAINTE-JULIE;1;0;52;0;0;0;0;0;1;0,9;45.881974076551600;5.284291065772150
1367;SAINT-JULIEN-SUR-REYSSOUZE;1;0;33;0;0;0;1;0;0;0,6;46.400005321458899;5.103884670504830
1368;SAINT-JULIEN-SUR-VEYLE;0;0;36;10;1;0;0;0;0;0,7;46.201592865874098;4.959536347140390
1369;SAINT-JUST;0;0;14;15;1;0;0;0;1;0,9;46.193025644316400;5.284113495985680
1370;SAINT-LAURENT-SUR-SAONE;0;0;75;24;1;0;1;0;1;1,7;46.306063364400302;4.839964292159580
1371;SAINT-MARCEL;1;0;61;0;0;0;0;0;1;1,2;45.948525778004502;4.989691556913920
1372;SAINT-MARTIN-DE-BAVEL;1;0;18;0;0;0;0;0;1;0,4;45.848106721380198;5.679023237165170
1373;SAINT-MARTIN-DU-FRENE;1;0;47;0;0;0;1;0;1;1,1;46.136022645896901;5.571835595129590
1374;SAINT-MARTIN-DU-MONT;1;0;64;0;0;0;0;0;1;1,6;46.106097599501098;5.325756241536030
1375;SAINT-MARTIN-LE-CHATEL;1;0;33;0;0;0;0;0;1;0,8;46.291091418035897;5.122481598883380
1376;SAINT-MAURICE-DE-BEYNOST;0,098039216;5;153;51;2;1;1;1;1;3,9;45.832989286082302;4.977654267612950
1378;SAINT-MAURICE-DE-GOURDANS;1;0;111;0;0;0;1;0;1;2,4;45.820044952346002;5.170380432968900
1379;SAINT-MAURICE-DE-REMENS;1;0;39;0;0;0;0;0;1;0,7;45.952825968223102;5.269983369302030
1380;SAINT-NIZIER-LE-BOUCHOUX;1;0;11;0;0;0;0;0;0;0,7;46.452647571758298;5.175553652245380
1381;SAINT-NIZIER-LE-DESERT;1;0;48;0;0;0;0;0;0;0,9;46.052655660654501;5.142059263034540
1382;SAINTE-OLIVE;1;0;13;0;0;0;0;0;0;0,3;46.014053235767101;4.936040702907190
1383;SAINT-PAUL-DE-VARAX;1;0;67;0;0;0;1;1;1;1,5;46.095522609636198;5.127515814490720
1384;SAINT-RAMBERT-EN-BUGEY;1;0;93;0;0;0;2;0;1;2,2;45.951140413642300;5.440094769035830
1385;SAINT-REMY;1;0;32;0;0;0;0;0;1;0,9;46.184284580772498;5.167651631308290
1386;SAINT-SORLIN-EN-BUGEY;1;0;47;0;0;0;0;0;1;1,1;45.886272663401698;5.376507245772280
1387;SAINT-SULPICE;1;0;12;0;0;0;0;0;0;0,1;46.320677332542303;5.041752071601760
1388;SAINT-TRIVIER-DE-COURTES;0;0;28;24;1;0;1;0;0;1;46.461436136163897;5.066548167519560
1389;SAINT-TRIVIER-SUR-MOIGNANS;1;0;74;0;0;1;1;0;1;1,9;46.061764967092302;4.900822624979690
1390;SAINT-VULBAS;1;0;29;0;0;0;0;0;1;0,9;45.822426532315603;5.270336982693980
1391;SALAVRE;1;0;9;0;0;0;0;0;0;0,3;46.363762270663798;5.347160403301760
1392;SAMOGNAT;1;0;26;0;0;0;0;0;0;0,7;46.264133060107199;5.585398290754780
1393;SANDRANS;;0;27;0;0;0;0;0;0;0,5;46.065560295375903;4.982147771700590
1396;SAULT-BRENAZ;;0;47;0;0;0;1;0;1;1;45.865326484413103;5.403673219936250
1397;SAUVERNY;;0;10;0;0;0;0;0;1;1,1;46.312753960104402;6.109997757767570
1398;SAVIGNEUX;;0;53;0;0;0;0;0;1;1,2;45.997241042622100;4.857566020613240
1399;SEGNY;;0;18;0;0;0;1;0;1;1,6;46.294167762929803;6.073274765723910
1400;SEILLONNAZ;;0;5;0;0;0;0;0;0;0,1;45.796831128618500;5.497955249830900
1401;SERGY;;0;32;0;0;0;0;0;1;1,8;46.263283741643598;5.988791510103130
1402;SERMOYER;;0;30;0;0;0;0;0;1;0,7;46.498445382993900;4.977883559209750
1403;SERRIERES-DE-BRIORD;;0;54;12;1;0;1;0;1;1,1;45.813156494849999;5.441584893501990
1404;SERRIERES-SUR-AIN;;0;0;0;0;0;0;0;0;0,1;46.146323875506397;5.449715232122840
1405;SERVAS;;0;41;0;0;0;0;0;1;1,2;46.139237217603501;5.179119434819470
1406;SERVIGNAT;;0;0;0;0;0;0;0;0;0,2;46.434998852454299;5.055440180233260
1407;SEYSSEL;;0;39;15;1;0;1;0;1;0,9;45.948017620732003;5.826206569474970
1408;SIMANDRE-SUR-SURAN;;0;19;0;0;0;0;0;2;0,6;46.234001463504001;5.422633326398720
1409;SONGIEU;;0;0;0;0;0;0;0;0;0,1;45.981743241567202;5.716494085368090
1410;SONTHONNAX-LA-MONTAGNE;;0;17;0;0;0;0;0;1;0,3;46.224164774263997;5.506536620264080
1411;SOUCLIN;;0;13;0;0;0;0;0;1;0,3;45.878159465275800;5.430417864729240
1412;SULIGNAT;;0;24;0;0;0;0;0;0;0,6;46.173191887935999;4.957269407379540
1413;SURJOUX;;0;0;0;0;0;0;0;0;0,1;46.030681316479303;5.799796368041630
1414;SUTRIEU;;0;7;0;0;0;0;0;0;0,2;45.931292743610200;5.650062035054780
1415;TALISSIEU;;0;19;0;0;0;0;0;1;0,4;45.863378893579700;5.720531953962220
1416;TENAY;;0;36;0;0;0;1;1;1;1,1;45.922477657269702;5.514458261405050
1417;THEZILLIEU;;0;12;0;0;0;0;0;1;0,3;45.893021727236203;5.596910384510760
1418;THIL;;0;38;0;0;0;0;0;1;1,1;45.816880974581501;5.017524281402360
1419;THOIRY;;0;74;20;1;0;2;1;1;5;46.243750359314497;5.965123666562440
1420;THOISSEY;;0;57;0;0;1;1;1;1;1,5;46.170606224870603;4.795489775076580
1421;TORCIEU;;0;29;0;0;0;0;0;1;0,7;45.921663246621499;5.403536748086940
1422;TOSSIAT;;0;54;0;0;0;1;0;1;1,4;46.138518710245798;5.303593879240580
1423;TOUSSIEUX;;0;31;0;0;0;0;0;0;0,8;45.960265124873203;4.829145900413680
1424;TRAMOYES;;0;67;0;0;0;0;0;1;1,7;45.874588589558599;4.964126820212540
1425;LA TRANCLIERE;;0;13;0;0;0;0;0;0;0,3;46.097159274464701;5.261421526511550
1426;TREFFORT-CUISIAT;;0;112;0;0;0;1;0;1;2,1;46.280757416835897;5.360660983305880
1427;TREVOUX;;9;334;68;2;1;2;2;3;6,7;45.941017217967101;4.770545822437370
1428;VALEINS;;0;7;0;0;0;0;0;0;0,1;46.114581575017603;4.865203978652290
1429;VANDEINS;;0;21;0;0;0;0;0;0;0,6;46.217454064639597;5.081288861130170
1430;VARAMBON;;0;24;0;0;0;0;0;1;0,5;46.043513499012803;5.294189222290130
1431;VAUX-EN-BUGEY;;0;59;0;0;0;0;0;1;1,1;45.920311846709801;5.364093623575990
1432;VERJON;;0;11;0;0;0;0;0;0;0,2;46.345886748288997;5.348380005373080
1433;VERNOUX;;0;17;0;0;0;0;0;0;0,3;46.484907256239303;5.105673427036010
1434;VERSAILLEUX;;0;8;0;0;0;0;0;1;0,3;45.985606558720399;5.112392645469730
1435;VERSONNEX;;0;34;30;1;0;1;1;1;2,1;46.300084108218599;6.100591382077840
1436;VESANCY;;0;0;0;0;0;0;0;1;0,5;46.361522590994298;6.084391884523970
1437;VESCOURS;;0;13;0;0;0;0;0;0;0,2;46.474669872221803;5.026102401674060
1439;VESINES;;0;0;0;0;0;0;0;0;0,1;46.358949881780397;4.862335693893550
1441;VIEU-D'IZENAVE;;0;32;0;0;0;0;0;1;0,7;46.085209855939297;5.549364640859550
1442;VIEU;;0;10;0;0;0;0;0;0;0,4;45.889948949698400;5.689684451544640
1443;VILLARS-LES-DOMBES;;6;156;12;1;3;3;1;1;4,3;45.992682138689197;5.045007137603290
1444;VILLEBOIS;;0;55;0;0;0;0;0;1;1,1;45.848629011925603;5.447444698268700
1445;VILLEMOTIER;;0;33;0;0;0;0;0;1;0,6;46.345718074568303;5.310358741890960
1446;VILLENEUVE;;0;55;0;0;0;0;0;1;1,4;46.031526779081403;4.851327468781470
1447;VILLEREVERSURE;;0;40;0;0;0;1;0;1;1,2;46.192385098815301;5.394610804671780
1448;VILLES;;0;7;0;0;0;0;0;1;0,4;46.095280776043303;5.757554172583550
1449;VILLETTE-SUR-AIN;;0;28;0;0;0;0;0;1;0,7;46.009773648620701;5.252163091185520
1450;VILLIEU-LOYES-MOLLON;;5;177;0;0;0;1;1;1;3;45.932131572568800;5.229421891159570
1451;VIRIAT;;0;225;69;2;0;2;1;2;5,9;46.250776632566300;5.223046559983530
1452;VIRIEU-LE-GRAND;;0;43;0;0;0;1;0;2;1,1;45.846645266092800;5.640080724773940
1453;VIRIEU-LE-PETIT;;0;7;0;0;0;0;0;0;0,3;45.906439767938998;5.736564197419020
1454;VIRIGNIN;;0;42;0;0;0;0;0;1;0,8;45.726782957273798;5.713089254195860
1456;VONGNES;;0;0;0;0;0;0;0;0;0,1;45.813057987349303;5.724446469757320
1457;VONNAS;;0;118;0;0;0;1;1;2;2,7;46.216739146442997;4.997307732356130
2001;ABBECOURT;;0;22;0;0;0;0;0;0;0,5;49.599669485501202;3.176856718407290
2002;ACHERY;;0;23;0;0;0;0;0;1;0,6;49.694038318321503;3.397539110319900
2003;ACY;;0;43;0;0;0;0;0;1;0,9;49.346953138125997;3.418226030305170
2004;AGNICOURT-ET-SECHELLES;;0;5;0;0;0;0;0;0;0,2;49.716667228544900;3.961131808303020
2005;AGUILCOURT;;0;8;0;0;0;0;0;0;0,3;49.393768437965299;3.967711424665260
2006;AISONVILLE-ET-BERNOVILLE;;0;12;0;0;0;0;0;0;0,3;49.930240741774597;3.511670534114000
2007;AIZELLES;;0;0;0;0;0;0;0;0;0,1;49.485071508123902;3.818385540138680
2008;AIZY-JOUY;;0;23;0;0;0;0;0;0;0,3;49.438668178940603;3.511255157555710
2009;ALAINCOURT;;0;21;0;0;0;0;0;0;0,5;49.766376938584301;3.367135946889400
2010;ALLEMANT;;0;11;0;0;0;0;0;0;0,2;49.462541114454901;3.453378712867580
2011;AMBLENY;;0;45;0;0;0;1;0;1;1,1;49.376616271738499;3.183671055442910
2012;AMBRIEF;;0;0;0;0;0;0;0;0;0,1;49.321476540313697;3.403804708297050
2013;AMIFONTAINE;;0;13;0;0;0;0;0;0;0,4;49.498743816583101;3.922888005695710
2014;AMIGNY-ROUY;;0;33;0;0;0;0;0;1;0,7;49.610752902004698;3.302776961666520
2015;ANCIENVILLE;;0;0;0;0;0;0;0;0;0,1;49.218913872723299;3.208234517829050
2016;ANDELAIN;;0;9;0;0;0;0;0;0;0,2;49.641164374841900;3.369395762406460
2017;ANGUILCOURT-LE-SART;;0;11;0;0;0;0;0;0;0,3;49.694072494668703;3.427839126651950
2018;ANIZY-LE-CHATEAU;;0;72;0;0;0;1;1;1;1,9;49.504624054378098;3.432253104686660
2019;ANNOIS;;0;15;0;0;0;0;0;0;0,4;49.720061446167300;3.176175721613230
2020;ANY-MARTIN-RIEUX;;0;12;0;0;0;0;0;1;0,5;49.881643930316898;4.223877875706250
2021;ARCHON;;0;0;0;0;0;0;0;0;0,1;49.744119724594000;4.119742076202540
2022;ARCY-SAINTE-RESTITUE;;0;14;0;0;0;0;0;0;0,4;49.254890429403900;3.478656931979420
2023;ARMENTIERES-SUR-OURCQ;;0;0;0;0;0;0;0;0;0,1;49.174016953055698;3.387009471645610
2024;ARRANCY;;0;0;0;0;0;0;0;0;0;49.498878363036297;3.764295608629420
2025;ARTEMPS;;0;15;0;0;0;0;0;0;0,4;49.761588473198998;3.197421962799280
2026;ARTONGES;;0;11;0;0;0;0;0;0;0,2;48.928452337723897;3.544727407679340
2027;ASSIS-SUR-SERRE;;0;0;0;0;0;0;0;0;0,3;49.680587608296896;3.554473768783650
2028;ATHIES-SOUS-LAON;;0;124;0;0;0;1;1;1;2,5;49.575928608759597;3.689998422944730
2029;ATTILLY;;0;13;0;0;0;0;0;0;0,4;49.855349551002099;3.154273707264230
2030;AUBENCHEUL-AUX-BOIS;;0;7;0;0;0;0;0;0;0,3;50.024069271181801;3.261143172936310
2031;AUBENTON;;0;20;0;0;0;1;0;1;0,7;49.825357620460402;4.190240832286500
2032;AUBIGNY-AUX-KAISNES;;0;8;12;1;0;0;0;0;0,2;49.772420746443800;3.119544632419990
2033;AUBIGNY-EN-LAONNOIS;;0;0;0;0;0;0;0;0;0,1;49.496867975649202;3.792225293344910
2034;AUDIGNICOURT;;0;0;0;0;0;0;0;0;0,1;49.477884857280600;3.127364866911970
2035;AUDIGNY;;0;14;0;0;0;0;0;0;0,3;49.866338692122802;3.631870505252030
2036;AUGY;;0;0;0;0;0;0;0;0;0,1;49.340288173704700;3.511024049903030
2037;AULNOIS-SOUS-LAON;;0;59;0;0;0;1;1;2;1,3;49.619898710757603;3.609376749682220
2038;LES AUTELS;;0;0;0;0;0;0;0;0;0,1;49.761132039986400;4.224056743131090
2039;AUTREMENCOURT;;0;5;0;0;0;0;0;0;0,2;49.705251066650099;3.793754469604060
2040;AUTREPPES;;0;0;0;0;0;0;0;0;0,2;49.897177589073003;3.856123241083750
2041;AUTREVILLE;;0;26;0;0;0;0;0;1;0,8;49.585658894055001;3.236603865650350
2042;AZY-SUR-MARNE;;0;11;0;0;0;0;0;0;0,4;49.004447694132502;3.359750205082820
2043;BAGNEUX;;0;0;0;0;0;0;0;0;0,1;49.459942054500999;3.278951745289140
2044;BANCIGNY;;0;0;0;0;0;0;0;0;0;49.798025395925997;4.036486104811320
2046;BARENTON-BUGNY;;0;16;0;0;0;0;0;0;0,6;49.622106301411300;3.661802729799160
2047;BARENTON-CEL;;0;0;0;0;0;0;0;0;0,1;49.647680244891603;3.645127405081200
2048;BARENTON-SUR-SERRE;;0;5;0;0;0;0;0;0;0,1;49.667842117117402;3.690733056302720
2049;BARISIS;;0;34;0;0;0;0;0;1;0,7;49.577511123183697;3.327618012368700
2050;BARZY-EN-THIERACHE;;0;10;0;0;0;0;0;0;0,3;50.039729322266098;3.749182975364570
2051;BARZY-SUR-MARNE;;0;9;0;0;0;0;0;0;0,4;49.091292331472197;3.561576209819020
2052;BASSOLES-AULERS;;0;0;0;0;0;0;0;0;0,1;49.533154661604399;3.384620127666400
2053;BAULNE-EN-BRIE;;0;9;0;0;0;0;0;0;0,3;48.989315062396201;3.604959397520900
2054;BAZOCHES-SUR-VESLES;;0;22;0;0;0;0;0;0;0,5;49.306562960339399;3.615590964454820
2055;BEAUME;;0;0;0;0;0;0;0;0;0,1;49.820845714854102;4.151913979762380
2056;BEAUMONT-EN-BEINE;;0;5;0;0;0;0;0;0;0,2;49.687852837344998;3.131907878745830
2057;BEAUREVOIR;;0;48;0;0;0;1;1;1;1,5;49.996644769709803;3.330083283245050
2058;BEAURIEUX;;0;44;0;0;0;1;0;1;0,8;49.402102218143902;3.752558727407050
2059;BEAUTOR;;5;111;0;0;0;1;3;1;2,6;49.648186109640598;3.338060023996570
2060;BEAUVOIS-EN-VERMANDOIS;;0;6;0;0;0;0;0;0;0,3;49.834141465192097;3.103065920513850
2061;BECQUIGNY;;0;10;0;0;0;0;0;0;0,3;50.016157374079000;3.459657753823670
2062;BELLEAU;;0;0;0;0;0;0;0;0;0,1;49.083251184030402;3.299946638426170
2063;BELLENGLISE;;0;17;0;0;0;0;0;0;0,4;49.925974775757602;3.244506960724080
2064;BELLEU;;5;128;0;0;0;2;2;1;3,9;49.357059130647897;3.340255589293650
2065;BELLICOURT;;0;26;12;1;0;0;0;1;0,6;49.959364658346402;3.229989634463970
2066;BENAY;;0;0;0;0;0;0;0;0;0,2;49.755607273811798;3.308436281239170
2067;BERGUES-SUR-SAMBRE;;0;10;0;0;0;0;0;0;0,2;50.029576660957098;3.711795376554910
2068;BERLANCOURT;;0;6;0;0;0;0;0;0;0,1;49.780570398103499;3.755315541489990
2069;BERLISE;;0;6;0;0;0;0;0;0;0,1;49.661985231593299;4.113383614174040
2070;BERNOT;;0;21;0;0;0;0;0;0;0,5;49.878849389403101;3.486686983646610
2071;BERNY-RIVIERE;;0;20;0;0;0;0;0;0;0,6;49.411383299238402;3.149840491742560
2072;BERRIEUX;;0;11;0;0;0;0;0;0;0,2;49.482976232807303;3.852493669788710
2073;BERRY-AU-BAC;;0;27;0;0;0;0;0;1;0,6;49.408684570553099;3.898965094436930
2074;BERTAUCOURT-EPOURDON;;0;35;0;0;0;0;1;0;0,6;49.627286119718001;3.397362469284720
2075;BERTHENICOURT;;0;6;0;0;0;0;0;0;0,2;49.778600483378398;3.372665913970470
2076;BERTRICOURT;;0;6;0;0;0;0;0;0;0,1;49.397376857646698;4.012042208317830
2077;BERZY-LE-SEC;;0;15;0;0;0;0;0;0;0,4;49.316915345081597;3.296352257588760
2078;BESME;;0;12;0;0;0;0;0;0;0,2;49.534072873070997;3.163299550466970
2079;BESMONT;;0;0;0;0;0;0;0;0;0,2;49.823487151095598;4.117430871864020
2080;BESNY-ET-LOIZY;;0;15;0;0;0;0;0;0;0,4;49.592477095552802;3.577083485955260
2081;BETHANCOURT-EN-VAUX;;0;19;0;0;0;0;0;0;0,4;49.628932034647399;3.140776296306490
2082;BEUGNEUX;;0;5;0;0;0;0;0;0;0,1;49.227155418986399;3.416454898532440
2083;BEUVARDES;;0;24;0;0;0;0;0;0;0,7;49.130762566284403;3.491533914052820
2084;BEZU-LE-GUERY;;0;16;0;0;0;0;0;0;0,3;49.010375784235002;3.227672344884020
2085;BEZU-SAINT-GERMAIN;;0;57;0;0;0;0;0;1;0,8;49.104969731281500;3.408471412916770
2086;BICHANCOURT;;0;31;0;0;0;0;0;1;1;49.579120658731000;3.212604190595230
2087;BIEUXY;;0;0;0;0;0;0;0;0;0;49.447463483618598;3.269962471186980
2088;BIEVRES;;0;0;0;0;0;0;0;0;0,1;49.492534755182099;3.714044488475290
2089;BILLY-SUR-AISNE;;0;31;0;0;0;0;0;1;1,1;49.355374941288098;3.375987728969330
2090;BILLY-SUR-OURCQ;;0;7;0;0;0;0;0;0;0,2;49.221470912266497;3.299203686773020
2091;BLANZY-LES-FISMES;;0;0;0;0;0;0;0;0;0,1;49.336962368129697;3.671431658494980
2093;BLERANCOURT;;0;50;0;0;0;1;0;1;1,3;49.507891130194899;3.150802209372630
2094;BLESMES;;0;14;0;0;0;0;0;0;0,4;49.026414581820198;3.464122824214700
2095;BOHAIN-EN-VERMANDOIS;;13;233;15;1;0;3;3;3;6;49.989027669973296;3.464978086487970
2096;BOIS-LES-PARGNY;;0;10;0;0;0;0;0;0;0,2;49.737175654198701;3.654233459823860
2097;BONCOURT;;0;10;0;0;0;0;0;0;0,2;49.626404065476201;3.956068767111270
2098;BONNEIL;;0;10;0;0;0;0;0;0;0,4;49.007975453197403;3.345399939232140
2099;BONNESVALYN;;0;7;0;0;0;0;0;0;0,2;49.126156664176897;3.324947815499210
2100;BONY;;0;0;0;0;0;0;0;0;0,1;49.990639369907001;3.220739558730850
2101;BOSMONT-SUR-SERRE;;0;5;0;0;0;0;0;0;0,2;49.739257857826701;3.867002547406960
2102;BOUCONVILLE-VAUCLAIR;;0;7;0;0;0;0;0;0;0,2;49.460302511812699;3.756512011872910
2103;BOUE;;0;47;0;0;0;1;0;1;1,3;50.011549998153498;3.714350668789960
2104;BOUFFIGNEREUX;;0;5;0;0;0;0;0;0;0,1;49.378517788592397;3.846162530833230
2105;BOURESCHES;;0;8;0;0;0;0;0;0;0,2;49.066998301475103;3.316543150797350
2106;BOURG-ET-COMIN;;0;38;0;0;0;1;0;1;0,7;49.402938839538301;3.659621731069520
2107;BOURGUIGNON-SOUS-COUCY;;0;0;0;0;0;0;0;0;0,1;49.543356576393101;3.154675357568500
