Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
CHAMELET;69039;80;23;;13;16;6
CHAMPAGNE-AU-MONT-D'OR;69040;759;167;;126;53;43
LA CHAPELLE-DE-MARDORE;69041;31;11;;;;
LA CHAPELLE-SUR-COISE;69042;71;34;;29;20;16
CHAPONOST;69043;1024;234;5;148;88;82
CHARBONNIERES-LES-BAINS;69044;555;95;;52;22;28
CHARENTAY;69045;142;50;;33;37;12
CHARLY;69046;549;149;;75;81;37
CHARNAY;69047;125;32;;19;19;
CHASSAGNY;69048;168;42;;27;26;14
CHASSELAY;69049;307;102;;54;64;26
CHATILLON;69050;311;88;;63;46;31
CHAUSSAN;69051;121;30;;19;21;10
CHAZAY-D'AZERGUES;69052;509;133;;81;71;32
CHENAS;69053;67;28;;21;15;12
CHENELETTE;69054;36;13;;;;
LES CHERES;69055;191;57;;42;20;22
CHESSY;69056;247;96;;61;57;24
CHEVINAY;69057;70;30;;12;;9
CHIROUBLES;69058;28;13;;;;7
CIVRIEUX-D'AZERGUES;69059;227;71;;43;40;22
CLAVEISOLLES;69060;79;25;;18;16;8
COGNY;69061;141;35;;19;21;12
COISE;69062;102;39;;24;26;15
COLLONGES-AU-MONT-D'OR;69063;475;122;;63;51;27
CONDRIEU;69064;672;150;6;117;70;37
CORCELLES-EN-BEAUJOLAIS;69065;101;35;;;22;13
COURS-LA-VILLE;69066;592;116;;93;52;34
COURZIEU;69067;142;50;;39;33;10
COUZON-AU-MONT-D'OR;69068;467;86;;50;42;15
CRAPONNE;69069;1393;368;;253;147;118
CUBLIZE;69070;198;47;;40;19;19
CURIS-AU-MONT-D'OR;69071;140;41;;23;21;13
DARDILLY;69072;1322;275;;163;119;81
DAREIZE;69073;54;21;;13;15;6
DENICE;69074;157;49;;27;30;15
DIEME;69075;28;9;;;;
DOMMARTIN;69076;366;65;;26;39;16
DRACE;69077;129;60;;40;37;18
DUERNE;69078;99;38;;27;25;10
ECHALAS;69080;207;78;;48;58;24
ECULLY;69081;3430;598;11;392;203;175
EMERINGES;69082;27;7;;;;
EVEUX;69083;177;59;;35;35;23
FLEURIE;69084;138;44;;31;25;11
FLEURIEU-SUR-SAONE;69085;184;37;;24;18;6
FLEURIEUX-SUR-L'ARBRESLE;69086;276;88;;45;66;38
FONTAINES-SAINT-MARTIN;69087;397;99;;59;46;37
FONTAINES-SUR-SAONE;69088;1000;266;;195;119;76
FRANCHEVILLE;69089;1912;543;9;371;225;156
FRONTENAS;69090;107;26;;15;16;9
GIVORS;69091;4013;872;24;789;170;203
GLEIZE;69092;1275;301;8;230;106;66
GRANDRIS;69093;200;49;;40;26;16
GREZIEU-LA-VARENNE;69094;682;198;;138;104;68
GREZIEU-LE-MARCHE;69095;81;31;;22;16;13
GRIGNY;69096;1636;472;10;401;171;145
LES HAIES;69097;95;35;;21;20;8
LES HALLES;69098;67;20;;12;12;6
HAUTE-RIVOIRE;69099;196;62;;46;39;21
IRIGNY;69100;1254;337;;239;130;80
JARNIOUX;69101;68;27;;20;8;10
JOUX;69102;95;27;;;18;8
JULIENAS;69103;95;39;;26;29;8
JULLIE;69104;54;26;;20;11;5
LACENAS;69105;122;38;;22;25;8
LACHASSAGNE;69106;102;32;;19;20;
LAMURE-SUR-AZERGUES;69107;149;45;;34;23;17
LANCIE;69108;111;40;;26;25;12
LANTIGNIE;69109;109;46;;29;31;12
LARAJASSE;69110;220;71;;49;44;22
LEGNY;69111;87;35;;22;15;11
LENTILLY;69112;718;153;;82;93;45
LETRA;69113;125;38;;23;30;10
LIERGUES;69114;235;79;;50;48;25
LIMAS;69115;673;169;;133;67;45
LIMONEST;69116;472;100;;63;34;26
LISSIEU;69117;392;93;;49;47;22
LOIRE-SUR-RHONE;69118;312;86;;69;33;29
LONGES;69119;104;40;;28;22;15
LONGESSAIGNE;69120;74;24;;18;17;11
LOZANNE;69121;364;105;;65;64;28
LUCENAY;69122;217;73;;40;38;20
MARCHAMPT;69124;51;18;;;;7
MARCILLY-D'AZERGUES;69125;86;29;;19;15;12
MARCY;69126;77;16;;8;9;6
MARCY-L'ETOILE;69127;708;84;;57;35;28
MARDORE;69128;67;24;;17;16;5
MARNAND;69129;74;20;;15;14;8
MEAUX-LA-MONTAGNE;69130;27;11;;;;
MESSIMY;69131;468;137;;79;89;42
MEYS;69132;132;47;;38;24;17
MILLERY;69133;429;128;5;67;79;22
MOIRE;69134;18;5;;;;
MONSOLS;69135;162;37;;;18;14
MONTAGNY;69136;310;87;;52;35;22
MONTMELAS-SAINT-SORLIN;69137;65;19;;13;13;6
MONTROMANT;69138;53;20;;12;12;12
MONTROTTIER;69139;211;56;;38;30;20
MORANCE;69140;253;80;;40;48;23
MORNANT;69141;842;236;;165;104;58
LA MULATIERE;69142;1077;253;9;211;71;54
NEUVILLE-SUR-SAONE;69143;1325;272;;237;74;55
NUELLES;69144;86;28;;20;18;8
ODENAS;69145;111;41;;34;24;9
OINGT;69146;73;27;;14;22;6
LES OLMES;69147;110;35;;23;20;12
ORLIENAS;69148;296;87;;52;50;29
OULLINS;69149;4678;1206;25;978;417;265
OUROUX;69150;36;10;;;5;
LE PERREON;69151;187;78;;47;59;22
PIERRE-BENITE;69152;1889;485;;427;123;118
POLEYMIEUX-AU-MONT-D'OR;69153;117;27;;13;8;10
POLLIONNAY;69154;271;56;;38;29;13
POMEYS;69155;116;47;;30;32;24
POMMIERS;69156;276;100;;47;61;35
PONTCHARRA-SUR-TURDINE;69157;394;111;;79;63;35
PONT-TRAMBOUZE;69158;78;20;;;;8
POUILLY-LE-MONIAL;69159;120;44;;30;20;14
POULE-LES-ECHARMEAUX;69160;132;31;;21;20;11
PROPIERES;69161;53;17;;;11;
QUINCIE-EN-BEAUJOLAIS;69162;130;48;;34;31;13
QUINCIEUX;69163;396;121;;84;65;30
RANCHAL;69164;39;13;;;5;
REGNIE-DURETTE;69165;133;54;;36;32;13
RIVERIE;69166;38;20;;13;12;6
RIVOLET;69167;76;30;;19;18;9
ROCHETAILLEE-SUR-SAONE;69168;241;71;;45;27;19
RONNO;69169;69;21;;;13;9
RONTALON;69170;155;59;;39;34;15
SAIN-BEL;69171;377;113;;75;65;28
SALLES-ARBUISSONNAS-EN-BEAUJOLAIS;69172;117;39;;23;20;11
SARCEY;69173;120;44;;29;27;13
LES SAUVAGES;69174;124;32;;;18;14
SAVIGNY;69175;225;63;;43;35;22
SOUCIEU-EN-JARREST;69176;526;165;;101;81;55
SOURCIEUX-LES-MINES;69177;260;93;;59;60;35
SOUZY;69178;99;44;;33;25;12
SAINT-ANDEOL-LE-CHATEAU;69179;196;68;;47;39;17
SAINT-ANDRE-LA-COTE;69180;36;12;;;;
SAINT-APPOLINAIRE;69181;23;6;;;;
SAINT-BONNET-DES-BRUYERES;69182;36;10;;;5;
SAINT-BONNET-LE-TRONCY;69183;28;9;;;;
SAINTE-CATHERINE;69184;123;44;;26;27;13
SAINT-CHRISTOPHE;69185;24;7;;;;
SAINT-CLEMENT-DE-VERS;69186;33;5;;;;
SAINT-CLEMENT-LES-PLACES;69187;96;30;;20;22;7
SAINT-CLEMENT-SUR-VALSONNE;69188;137;45;;38;18;17
SAINTE-COLOMBE;69189;302;66;;50;26;15
SAINTE-CONSORCE;69190;223;48;;32;18;16
SAINT-CYR-AU-MONT-D'OR;69191;695;109;;53;34;32
SAINT-CYR-LE-CHATOUX;69192;14;;;;;
SAINT-CYR-SUR-LE-RHONE;69193;140;38;;23;21;16
SAINT-DIDIER-AU-MONT-D'OR;69194;718;134;;68;44;35
SAINT-DIDIER-SOUS-RIVERIE;69195;128;44;;29;27;10
SAINT-DIDIER-SUR-BEAUJEU;69196;88;28;;20;20;10
SAINT-ETIENNE-DES-OULLIERES;69197;261;85;;54;57;17
SAINT-ETIENNE-LA-VARENNE;69198;86;30;;20;18;5
SAINT-FONS;69199;3900;937;31;880;88;213
SAINT-FORGEUX;69200;197;74;;55;45;27
SAINTE-FOY-L'ARGENTIERE;69201;233;54;;40;22;17
SAINTE-FOY-LES-LYON;69202;3134;802;15;546;264;208
SAINT-GENIS-L'ARGENTIERE;69203;152;53;;38;30;20
SAINT-GENIS-LAVAL;69204;3079;795;18;578;296;206
SAINT-GENIS-LES-OLLIERES;69205;645;169;;93;105;42
SAINT-GEORGES-DE-RENEINS;69206;623;171;6;114;88;43
SAINT-GERMAIN-AU-MONT-D'OR;69207;422;145;;93;70;46
SAINT-GERMAIN-SUR-L'ARBRESLE;69208;171;63;;36;37;22
SAINT-IGNY-DE-VERS;69209;83;18;;10;12;
SAINT-JACQUES-DES-ARRETS;69210;5;;;;;
SAINT-JEAN-D'ARDIERES;69211;572;214;;165;120;62
SAINT-JEAN-DES-VIGNES;69212;52;16;;;10;5
SAINT-JEAN-DE-TOUSLAS;69213;96;32;;20;16;7
SAINT-JEAN-LA-BUSSIERE;69214;148;53;;43;22;23
SAINT-JULIEN;69215;104;30;;22;18;9
SAINT-JULIEN-SUR-BIBOST;69216;65;29;;17;21;
SAINT-JUST-D'AVRAY;69217;97;32;;24;17;6
SAINT-LAGER;69218;102;40;;27;23;8
SAINT-LAURENT-D'AGNY;69219;260;71;;40;45;23
SAINT-LAURENT-DE-CHAMOUSSET;69220;266;71;;51;43;15
SAINT-LAURENT-DE-VAUX;69221;33;14;;;7;7
SAINT-LAURENT-D'OINGT;69222;101;33;;16;24;11
SAINT-LOUP;69223;106;36;;23;19;14
SAINT-MAMERT;69224;;;;;;
SAINT-MARCEL-L'ECLAIRE;69225;62;15;;9;9;6
SAINT-MARTIN-EN-HAUT;69227;532;139;;102;82;52
SAINT-MAURICE-SUR-DARGOIRE;69228;263;68;;49;31;17
SAINT-NIZIER-D'AZERGUES;69229;110;34;;26;20;9
SAINTE-PAULE;69230;31;14;;;;7
SAINT-PIERRE-LA-PALUD;69231;384;131;;86;68;34
SAINT-ROMAIN-AU-MONT-D'OR;69233;136;34;;13;19;12
SAINT-ROMAIN-DE-POPEY;69234;183;64;;44;37;25
SAINT-ROMAIN-EN-GAL;69235;212;63;;49;23;12
SAINT-ROMAIN-EN-GIER;69236;56;17;;;7;
SAINT-SORLIN;69237;83;10;;;;
SAINT-SYMPHORIEN-SUR-COISE;69238;594;131;;101;51;39
SAINT-VERAND;69239;149;47;;26;27;9
SAINT-VINCENT-DE-REINS;69240;63;13;;;7;
TALUYERS;69241;325;86;;61;47;29
TAPONAS;69242;136;39;;30;22;13
TARARE;69243;2412;444;9;400;103;129
TASSIN-LA-DEMI-LUNE;69244;2881;797;27;550;278;204
TERNAND;69245;86;24;;13;13;10
THEIZE;69246;118;40;;29;24;15
THEL;69247;38;15;;;10;6
THIZY;69248;493;75;;66;27;19
THURINS;69249;403;143;;86;89;39
LA TOUR-DE-SALVAGNY;69250;422;83;;43;40;33
TRADES;69251;13;6;;;;
TREVES;69252;95;33;;21;23;12
TUPIN-ET-SEMONS;69253;66;16;;10;8;
VALSONNE;69254;137;50;;42;21;16
VAUGNERAY;69255;739;190;;136;88;65
VAULX-EN-VELIN;69256;10158;2631;63;2433;354;589
VAUX-EN-BEAUJOLAIS;69257;147;48;;33;38;9
VAUXRENARD;69258;24;10;;;;5
VENISSIEUX;69259;13137;3181;121;2914;420;709
VERNAISON;69260;784;211;;137;83;58
VERNAY;69261;5;;;;;
VILLECHENEVE;69263;121;50;;33;33;14
VILLEFRANCHE-SUR-SAONE;69264;7923;1856;43;1639;399;410
VILLE-SUR-JARNIOUX;69265;99;30;;18;18;9
VILLEURBANNE;69266;36648;6986;192;5655;2150;1565
VILLIE-MORGON;69267;243;83;;60;47;20
VOURLES;69268;396;110;;60;59;30
YZERON;69269;176;48;;30;34;17
CHAPONNAY;69270;463;139;;86;69;43
CHASSIEU;69271;1306;341;8;214;155;92
COMMUNAY;69272;524;131;;74;72;34
CORBAS;69273;1420;443;16;335;191;122
DECINES-CHARPIEU;69275;4862;1210;38;1036;342;251
FEYZIN;69276;1565;369;8;308;91;91
GENAS;69277;1614;406;5;244;190;123
GENAY;69278;725;203;5;140;70;63
JONAGE;69279;725;192;6;121;99;56
JONS;69280;171;48;;40;24;14
MARENNES;69281;172;61;;31;32;18
MEYZIEU;69282;4633;1242;27;977;422;357
MIONS;69283;1670;474;10;327;217;148
MONTANAY;69284;336;78;;41;43;27
PUSIGNAN;69285;501;163;;118;80;50
RILLIEUX-LA-PAPE;69286;5985;1458;30;1224;337;345
SAINT-BONNET-DE-MURE;69287;919;248;;158;136;73
SAINT-LAURENT-DE-MURE;69288;676;194;;129;108;45
SAINT-PIERRE-DE-CHANDIEU;69289;600;191;5;113;105;56
SAINT-PRIEST;69290;7632;2083;52;1789;501;509
SAINT-SYMPHORIEN-D'OZON;69291;810;244;;162;144;56
SATHONAY-CAMP;69292;658;178;5;138;68;46
SATHONAY-VILLAGE;69293;258;82;;49;35;27
SEREZIN-DU-RHONE;69294;365;120;6;73;60;29
SIMANDRES;69295;233;81;;53;45;23
SOLAIZE;69296;334;112;;67;58;29
TERNAY;69297;699;193;5;130;97;45
TOUSSIEU;69298;344;90;;47;60;20
COLOMBIER-SAUGNIEU;69299;303;68;;48;31;23
LYON 1ER ARRONDISSEMENT;69381;8364;1100;40;735;338;194
LYON 2E ARRONDISSEMENT;69382;7355;841;21;544;214;167
LYON 3E ARRONDISSEMENT;69383;23449;4000;97;2715;1222;822
LYON 4E ARRONDISSEMENT;69384;6806;1377;25;859;557;299
LYON 5E ARRONDISSEMENT;69385;9562;1609;45;1151;523;363
LYON 6E ARRONDISSEMENT;69386;10097;1509;25;826;355;341
LYON 7E ARRONDISSEMENT;69387;20382;2789;73;2115;833;604
LYON 8E ARRONDISSEMENT;69388;20257;3435;75;2869;707;703
LYON 9E ARRONDISSEMENT;69389;11712;2268;50;1897;564;523
ABELCOURT;70001;54;14;;;6;
ABONCOURT-GESINCOURT;70002;18;6;;;;
ACHEY;70003;7;;;;;
ADELANS-ET-LE-VAL-DE-BITHAINE;70004;36;16;;9;11;
AILLEVANS;70005;20;6;;;;
AILLEVILLERS-ET-LYAUMONT;70006;260;68;;53;23;21
AILLONCOURT;70007;46;18;;;8;6
AINVELLE;70008;14;;;;;
AISEY-ET-RICHECOURT;70009;10;;;;;
ALAINCOURT;70010;14;;;;;
AMAGE;70011;40;13;;;8;
AMANCE;70012;90;25;;20;7;5
AMBIEVILLERS;70013;8;;;;;
AMBLANS-ET-VELOTTE;70014;42;16;;;8;5
AMONCOURT;70015;39;17;;;5;7
AMONT-ET-EFFRENEY;70016;12;;;;;
ANCHENONCOURT-ET-CHAZEL;70017;23;7;;;;
ANCIER;70018;57;21;;15;14;7
ANDELARRE;70019;13;;;;;
ANDELARROT;70020;28;14;;;9;
ANDORNAY;70021;31;10;;;;
ANGIREY;70022;14;8;;;;
ANJEUX;70023;16;7;;;;
APREMONT;70024;60;20;;;6;11
ARBECEY;70025;37;;;;;
ARC-LES-GRAY;70026;443;69;;55;24;13
ARGILLIERES;70027;;;;;;
AROZ;70028;16;5;;;;
ARPENANS;70029;31;16;;;6;
ARSANS;70030;5;;;;;
ATHESANS-ETROITEFONTAINE;70031;90;27;;21;17;7
ATTRICOURT;70032;5;;;;;
AUGICOURT;70035;18;5;;;;
AULX-LES-CROMARY;70036;19;8;;;;
AUTET;70037;39;17;;;7;5
AUTHOISON;70038;49;25;;18;14;8
AUTOREILLE;70039;37;16;;;10;
AUTREY-LES-CERRE;70040;30;11;;;5;
AUTREY-LES-GRAY;70041;55;12;;;;
AUTREY-LE-VAY;70042;9;;;;;
AUVET-ET-LA-CHAPELOTTE;70043;27;6;;;;
AUXON;70044;46;14;;;7;8
AVRIGNEY-VIREY;70045;61;29;;18;12;6
LES AYNANS;70046;47;19;;;9;6
BAIGNES;70047;13;6;;;;
BARD-LES-PESMES;70048;14;;;;;
BARGES;70049;8;;;;;
LA BARRE;70050;11;;;;;
LA BASSE-VAIVRE;70051;6;;;;;
BASSIGNEY;70052;19;5;;;;
LES BATIES;70053;10;;;;;
BATTRANS;70054;26;6;;;;
BAUDONCOURT;70055;83;24;;;10;9
BAULAY;70056;37;14;;;;7
BAY;70057;23;9;;;;
BEAUJEU-SAINT-VALLIER-PIERREJUX-ET-QUITTEUR;70058;133;43;;37;20;14
BEAUMOTTE-AUBERTANS;70059;63;22;;16;14;7
BEAUMOTTE-LES-PIN;70060;27;13;;;8;6
BELFAHY;70061;5;;;;;
BELMONT;70062;10;5;;;;
BELONCHAMP;70063;36;8;;;;
BELVERNE;70064;16;6;;;;
BESNANS;70065;12;6;;;;
BETAUCOURT;70066;13;;;;;
BETONCOURT-LES-BROTTE;70067;22;12;;;;
BETONCOURT-SAINT-PANCRAS;70069;9;;;;;
BETONCOURT-SUR-MANCE;70070;;;;;;
BEULOTTE-SAINT-LAURENT;70071;;;;;;
BEVEUGE;70072;5;;;;;
BLONDEFONTAINE;70074;30;6;;;;
BONBOILLON;70075;32;13;;8;;
BONNEVENT-VELLOREILLE;70076;38;20;;15;13;8
BOREY;70077;26;12;;;7;5
BOUGEY;70078;6;;;;;
BOUGNON;70079;67;25;;20;18;5
BOUHANS-ET-FEURG;70080;26;7;;;;
BOUHANS-LES-LURE;70081;52;26;;17;10;6
BOUHANS-LES-MONTBOZON;70082;19;9;;;;
BOULIGNEY;70083;50;10;;;;
BOULOT;70084;90;34;;26;18;10
BOULT;70085;86;31;;24;17;9
BOURBEVELLE;70086;12;;;;;
BOURGUIGNON-LES-CONFLANS;70087;20;10;;;5;
BOURGUIGNON-LES-LA-CHARITE;70088;14;;;;;
BOURGUIGNON-LES-MOREY;70089;;;;;;
BOURSIERES;70090;;;;;;
BOUSSERAUCOURT;70091;;;;;;
BRESILLEY;70092;29;12;;;7;
BREUCHES;70093;98;24;;19;12;6
BREUCHOTTE;70094;38;7;;;;
BREUREY-LES-FAVERNEY;70095;93;31;;20;25;7
BREVILLIERS;70096;66;17;;8;;5
BRIAUCOURT;70097;24;7;;;;
BROTTE-LES-LUXEUIL;70098;28;13;;;;
BROTTE-LES-RAY;70099;;;;;;
BROYE-LES-LOUPS-ET-VERFONTAINE;70100;14;7;;;;
BROYE-AUBIGNEY-MONTSEUGNY;70101;41;11;;;6;
BRUSSEY;70102;40;15;;;10;
LA BRUYERE;70103;20;6;;;;
BUCEY-LES-GY;70104;93;22;;14;13;7
BUCEY-LES-TRAVES;70105;13;;;;;
BUFFIGNECOURT;70106;16;5;;;;
BUSSIERES;70107;42;15;;;5;6
BUTHIERS;70109;28;12;;;;5
CALMOUTIER;70111;20;10;;;5;
CEMBOING;70112;35;5;;;;
CENANS;70113;17;5;;;;
CENDRECOURT;70114;23;;;;;
CERRE-LES-NOROY;70115;35;17;;12;6;5
CHAGEY;70116;67;15;;9;10;6
CHALONVILLARS;70117;137;37;;30;17;17
CHAMBORNAY-LES-BELLEVAUX;70118;23;5;;;;
CHAMBORNAY-LES-PIN;70119;38;15;;6;;
CHAMPAGNEY;70120;574;151;;119;73;48
CHAMPEY;70121;107;40;;26;25;11
CHAMPLITTE;70122;243;50;;39;17;12
CHAMPTONNAY;70124;20;;;;;
CHAMPVANS;70125;24;;;;;
CHANCEY;70126;25;9;;;;
CHANTES;70127;18;7;;;;
LA CHAPELLE-LES-LUXEUIL;70128;51;13;;;6;5
LA CHAPELLE-SAINT-QUILLAIN;70129;14;6;;;;
CHARCENNE;70130;34;11;;;;6
CHARGEY-LES-GRAY;70132;78;32;;25;21;9
CHARGEY-LES-PORT;70133;36;11;;;5;
CHARIEZ;70134;28;10;;;;
CHARMES-SAINT-VALBERT;70135;6;;;;;
CHARMOILLE;70136;62;19;;12;13;5
CHASSEY-LES-MONTBOZON;70137;25;7;;;;
CHASSEY-LES-SCEY;70138;13;6;;;;
CHATENEY;70140;6;;;;;
CHATENOIS;70141;17;;;;;
CHAUMERCENNE;70142;18;;;;;
CHAUVIREY-LE-CHATEL;70143;14;8;;;;
CHAUVIREY-LE-VIEIL;70144;;;;;;
CHAUX-LA-LOTIERE;70145;55;21;;;8;5
CHAUX-LES-PORT;70146;14;;;;;
CHAVANNE;70147;34;18;;11;11;6
CHEMILLY;70148;8;;;;;
CHENEBIER;70149;98;26;;18;11;6
CHENEVREY-ET-MOROGNE;70150;43;18;;13;9;6
CHEVIGNEY;70151;;;;;;
CHOYE;70152;63;19;;;12;5
CINTREY;70153;6;;;;;
CIREY;70154;52;12;;;;
CITERS;70155;115;41;;28;27;13
CITEY;70156;11;;;;;
CLAIREGOUTTE;70157;58;14;;;;
CLANS;70158;15;6;;;;
COGNIERES;70159;7;;;;;
COISEVAUX;70160;40;12;;;7;
COLOMBE-LES-VESOUL;70162;62;18;;12;10;7
COLOMBIER;70163;64;23;;18;16;11
COLOMBOTTE;70164;;;;;;
COMBEAUFONTAINE;70165;96;17;;12;11;
COMBERJON;70166;13;5;;;;
CONFLANDEY;70167;57;12;;;7;
CONFLANS-SUR-LANTERNE;70168;99;26;;21;16;5
CONFRACOURT;70169;31;11;;;;
CONTREGLISE;70170;13;;;;;
CORBENAY;70171;214;51;;39;25;11
LA CORBIERE;70172;10;;;;;
CORDONNET;70174;12;6;;;;
CORNOT;70175;8;;;;;
CORRAVILLERS;70176;17;;;;;
CORRE;70177;90;14;;;;
LA COTE;70178;63;12;;5;;
COULEVON;70179;21;7;;;;
COURCHATON;70180;55;16;;;9;
COURCUIRE;70181;20;9;;;;
COURMONT;70182;13;7;;;;
COURTESOULT-ET-GATEY;70183;5;;;;;
COUTHENANS;70184;113;36;;28;22;8
CRESANCEY;70185;22;7;;;;
LA CREUSE;70186;10;5;;;;
CREVANS-ET-LA-CHAPELLE-LES-GRANGES;70187;27;9;;;;
CREVENEY;70188;6;;;;;
CROMARY;70189;38;10;;;5;
CUBRY-LES-FAVERNEY;70190;16;8;;;;
CUGNEY;70192;22;11;;;6;5
CULT;70193;24;9;;;;
CUVE;70194;24;6;;;;
DAMBENOIT-LES-COLOMBE;70195;34;8;;;;
DAMPIERRE-LES-CONFLANS;70196;39;14;;;;
DAMPIERRE-SUR-LINOTTE;70197;106;48;;34;30;17
DAMPIERRE-SUR-SALON;70198;223;49;;40;18;8
DAMPVALLEY-LES-COLOMBE;70199;14;6;;;;
DAMPVALLEY-SAINT-PANCRAS;70200;7;;;;;
DELAIN;70201;27;10;;;5;5
DEMANGEVELLE;70202;37;6;;;;
LA DEMIE;70203;15;;;;;
DENEVRE;70204;24;5;;;;
ECHAVANNE;70205;19;;;;;
ECHENANS-SOUS-MONT-VAUDOIS;70206;59;15;;10;8;5
ECHENOZ-LA-MELINE;70207;490;124;;99;54;39
ECHENOZ-LE-SEC;70208;41;12;;;7;5
ECROMAGNY;70210;17;;;;;
ECUELLE;70211;8;;;;;
EHUNS;70213;34;11;;;;
EQUEVILLEY;70214;14;6;;;;
ERREVET;70215;25;8;;;;
ESBOZ-BREST;70216;66;22;;15;13;5
ESMOULIERES;70217;7;;;;;
ESMOULINS;70218;18;5;;;;
ESPRELS;70219;98;31;;;13;8
ESSERTENNE-ET-CECEY;70220;50;14;;;7;
ETOBON;70221;35;12;;;7;7
ETRELLES-ET-LA-MONTBLEUSE;70222;10;;;;;
ETUZ;70224;90;35;;24;16;12
FAHY-LES-AUTREY;70225;11;;;;;
FALLON;70226;34;10;;;;
FAUCOGNEY-ET-LA-MER;70227;91;19;;;11;
FAVERNEY;70228;151;33;;28;13;8
FAYMONT;70229;25;7;;;;
FEDRY;70230;9;;;;;
FERRIERES-LES-RAY;70231;;;;;;
FERRIERES-LES-SCEY;70232;16;7;;;;
LES FESSEY;70233;16;;;;;
FILAIN;70234;29;8;;;;
FLAGY;70235;20;8;;;;
FLEUREY-LES-FAVERNEY;70236;47;23;;9;17;
FLEUREY-LES-LAVONCOURT;70237;9;;;;;
FLEUREY-LES-SAINT-LOUP;70238;20;;;;;
FONDREMAND;70239;26;10;;;;
FONTAINE-LES-LUXEUIL;70240;224;61;;50;33;20
FONTENOIS-LA-VILLE;70242;17;5;;;;
FONTENOIS-LES-MONTBOZON;70243;44;13;;;6;6
FOUCHECOURT;70244;9;;;;;
FOUGEROLLES;70245;501;113;;87;55;23
FOUVENT-SAINT-ANDOCHE;70247;23;6;;;;
FRAHIER-ET-CHATEBIER;70248;153;45;;32;24;16
FRANCALMONT;70249;11;;;;;
FRANCHEVELLE;70250;43;21;;13;16;
FRANCOURT;70251;15;6;;;;
FRAMONT;70252;17;7;;;;
FRASNE-LE-CHATEAU;70253;39;10;;;;
FREDERIC-FONTAINE;70254;38;17;;11;10;
FRESNE-SAINT-MAMES;70255;84;24;;19;13;6
FRESSE;70256;88;30;;;12;9
FRETIGNEY-ET-VELLOREILLE;70257;118;35;;29;20;12
FROIDECONCHE;70258;270;64;;46;35;16
FROIDETERRE;70259;36;12;;;;
FROTEY-LES-LURE;70260;81;22;;12;13;8
FROTEY-LES-VESOUL;70261;197;50;;36;26;15
GENEVREUILLE;70262;17;5;;;;
GENEVREY;70263;24;10;;;;
GEORFANS;70264;8;;;;;
GERMIGNEY;70265;21;6;;;;
GEVIGNEY-ET-MERCEY;70267;50;19;;14;10;
GEZIER-ET-FONTENELAY;70268;29;11;;;;
GIREFONTAINE;70269;;;;;;
GOUHENANS;70271;57;18;;;5;7
GOURGEON;70272;30;8;;;;
GRAMMONT;70273;7;;;;;
GRANDECOURT;70274;;;;;;
GRANDVELLE-ET-LE-PERRENOT;70275;45;21;;15;15;6
GRANGES-LA-VILLE;70276;35;6;;;;
GRANGES-LE-BOURG;70277;43;10;;;;
GRATTERY;70278;18;8;;;;
GRAY;70279;1511;192;8;164;48;33
GRAY-LA-VILLE;70280;113;23;;18;13;
GREUCOURT;70281;12;;;;;
GY;70282;179;42;;30;25;9
HAUT-DU-THEM-CHATEAU-LAMBERT;70283;51;10;;;;
HAUTEVELLE;70284;36;13;;;6;
HERICOURT;70285;1926;404;11;318;151;102
HUGIER;70286;18;8;;;;
HURECOURT;70287;5;;;;;
HYET;70288;14;5;;;;
IGNY;70289;28;10;;;;
JASNEY;70290;32;8;;;;
JONVELLE;70291;15;;;;;
JUSSEY;70292;324;44;;;5;10
LAMBREY;70293;12;;;;;
LANTENOT;70294;58;19;;14;9;6
LA LANTERNE-ET-LES-ARMONTS;70295;17;7;;;;
LARIANS-ET-MUNANS;70296;26;8;;;;
LARRET;70297;;;;;;
LAVIGNEY;70298;12;;;;;
LAVONCOURT;70299;59;15;;8;;
LIEFFRANS;70301;8;;;;;
LIEUCOURT;70302;12;;;;;
LIEVANS;70303;18;;;;;
LINEXERT;70304;15;5;;;;
LOEUILLEY;70305;14;;;;;
LOMONT;70306;34;9;;;;
LONGEVELLE;70307;14;5;;;;
LA LONGINE;70308;29;;;;;
LOULANS-VERCHAMP;70309;66;19;;12;13;
LURE;70310;1898;343;7;299;97;75
LUXEUIL-LES-BAINS;70311;1615;258;5;231;70;41
LUZE;70312;76;29;;13;21;8
LYOFFANS;70313;54;17;;12;11;
MAGNIVRAY;70314;24;7;;;;
MAGNONCOURT;70315;64;12;;;;5
LE MAGNORAY;70316;13;5;;;;
LES MAGNY;70317;18;6;;;;
MAGNY-DANIGON;70318;55;20;;13;6;7
MAGNY-JOBERT;70319;12;;;;;
MAGNY-LES-JUSSEY;70320;8;;;;;
MAGNY-VERNOIS;70321;169;44;;33;21;8
MAILLERONCOURT-CHARETTE;70322;33;11;;;5;5
MAILLERONCOURT-SAINT-PANCRAS;70323;24;;;;;
MAILLEY-ET-CHAZELOT;70324;80;25;;17;12;7
MAIZIERES;70325;41;12;;;7;
LA MALACHERE;70326;35;15;;10;10;5
MALANS;70327;11;;;;;
MALBOUHANS;70328;53;22;;;5;8
MALVILLERS;70329;5;;;;;
MANDREVILLARS;70330;28;9;;;;
